,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YJR051W,0.03,0.01,0.065,0.055,0.03,0.085,0.035,0.055,0.075,0.1,0.035,0.065,0.045,0.04,0.045,0.075,0.065,0.07,0.005,0.015
YER070W,0.08,0.025,0.04,0.085,0.04,0.05,0.015,0.055,0.065,0.09,0.015,0.06,0.04,0.025,0.055,0.07,0.075,0.055,0.01,0.05
YBR049C,0.07,0.01,0.06,0.09,0.02,0.025,0.02,0.045,0.08,0.075,0.015,0.055,0.03,0.065,0.055,0.155,0.045,0.03,0.02,0.035
YPL215W,0.06716417910447761,0.0037313432835820895,0.055970149253731345,0.08208955223880597,0.055970149253731345,0.048507462686567165,0.014925373134328358,0.041044776119402986,0.09328358208955224,0.10074626865671642,0.018656716417910446,0.026119402985074626,0.041044776119402986,0.041044776119402986,0.06716417910447761,0.055970149253731345,0.05223880597014925,0.055970149253731345,0.014925373134328358,0.06343283582089553
YKR001C,0.06,0.005,0.06,0.08,0.04,0.065,0.03,0.09,0.07,0.09,0.015,0.045,0.04,0.03,0.04,0.095,0.05,0.05,0.0,0.045
YPL172C,0.095,0.02,0.01,0.03,0.035,0.075,0.02,0.06,0.04,0.125,0.04,0.055,0.065,0.025,0.04,0.07,0.07,0.065,0.025,0.035
YJR021C,0.05058365758754864,0.007782101167315175,0.07003891050583658,0.08560311284046693,0.011673151750972763,0.019455252918287938,0.03501945525291829,0.027237354085603113,0.0933852140077821,0.11284046692607004,0.038910505836575876,0.058365758754863814,0.027237354085603113,0.04669260700389105,0.07003891050583658,0.10894941634241245,0.07003891050583658,0.04669260700389105,0.007782101167315175,0.011673151750972763
YIL066C,0.08,0.02,0.05,0.09,0.035,0.05,0.015,0.045,0.055,0.085,0.025,0.06,0.055,0.045,0.055,0.055,0.065,0.055,0.015,0.045
YKR101W,0.06,0.015,0.045,0.085,0.045,0.02,0.01,0.08,0.11,0.055,0.015,0.065,0.025,0.055,0.055,0.085,0.06,0.075,0.005,0.035
YDR337W,0.09053497942386832,0.00411522633744856,0.06172839506172839,0.09465020576131687,0.037037037037037035,0.03292181069958848,0.00823045267489712,0.07407407407407407,0.102880658436214,0.07818930041152264,0.02880658436213992,0.05761316872427984,0.0205761316872428,0.04938271604938271,0.102880658436214,0.037037037037037035,0.04526748971193416,0.04526748971193416,0.00411522633744856,0.024691358024691357
YLL041C,0.055793991416309016,0.060085836909871244,0.060085836909871244,0.03862660944206009,0.02575107296137339,0.04291845493562232,0.012875536480686695,0.060085836909871244,0.07725321888412018,0.10300429184549356,0.030042918454935622,0.04721030042918455,0.055793991416309016,0.060085836909871244,0.05150214592274678,0.07296137339055794,0.05150214592274678,0.030042918454935622,0.017167381974248927,0.04721030042918455
YPL094C,0.06329113924050633,0.012658227848101266,0.03375527426160337,0.06329113924050633,0.06329113924050633,0.046413502109704644,0.016877637130801686,0.0759493670886076,0.11392405063291139,0.0970464135021097,0.016877637130801686,0.0379746835443038,0.046413502109704644,0.04219409282700422,0.05063291139240506,0.06329113924050633,0.016877637130801686,0.06329113924050633,0.012658227848101266,0.06329113924050633
YIR031C,0.065,0.015,0.06,0.06,0.045,0.065,0.05,0.085,0.07,0.065,0.055,0.05,0.055,0.02,0.06,0.035,0.035,0.05,0.02,0.04
YGL097W,0.07,0.02,0.05,0.065,0.055,0.085,0.03,0.045,0.075,0.095,0.015,0.055,0.055,0.045,0.045,0.045,0.04,0.07,0.02,0.02
YNL262W,0.055,0.02,0.07,0.06,0.035,0.05,0.01,0.08,0.09,0.095,0.02,0.025,0.05,0.025,0.065,0.085,0.065,0.055,0.02,0.025
YDL066W,0.055,0.0,0.065,0.045,0.045,0.085,0.025,0.095,0.085,0.085,0.03,0.025,0.05,0.045,0.04,0.06,0.055,0.055,0.005,0.05
YHL020C,0.055,0.015,0.065,0.09,0.035,0.025,0.035,0.025,0.09,0.1,0.01,0.05,0.025,0.12,0.03,0.095,0.05,0.065,0.005,0.015
YDL090C,0.055,0.045,0.065,0.06,0.035,0.11,0.015,0.06,0.05,0.115,0.01,0.045,0.025,0.03,0.045,0.08,0.05,0.045,0.025,0.035
YOR290C,0.05,0.0,0.03,0.05,0.035,0.055,0.025,0.08,0.095,0.14,0.025,0.06,0.04,0.035,0.035,0.07,0.065,0.05,0.025,0.035
YDR530C,0.03802281368821293,0.030418250950570342,0.08365019011406843,0.06844106463878327,0.049429657794676805,0.04182509505703422,0.034220532319391636,0.019011406844106463,0.06463878326996197,0.12547528517110265,0.026615969581749048,0.049429657794676805,0.07224334600760456,0.045627376425855515,0.019011406844106463,0.06844106463878327,0.053231939163498096,0.06844106463878327,0.0076045627376425855,0.034220532319391636
YOL126C,0.05536332179930796,0.01730103806228374,0.05536332179930796,0.03806228373702422,0.031141868512110725,0.0726643598615917,0.020761245674740483,0.08304498269896193,0.04844290657439446,0.09342560553633218,0.02768166089965398,0.0726643598615917,0.05536332179930796,0.03460207612456748,0.04498269896193772,0.08650519031141868,0.03460207612456748,0.10034602076124567,0.0,0.02768166089965398
YGL206C,0.06,0.015,0.085,0.08,0.035,0.02,0.01,0.065,0.08,0.115,0.015,0.06,0.035,0.07,0.035,0.04,0.03,0.085,0.0,0.065
YPR010C,0.045,0.025,0.035,0.04,0.04,0.085,0.045,0.075,0.04,0.095,0.015,0.025,0.085,0.045,0.045,0.07,0.065,0.075,0.015,0.035
YOR210W,0.014285714285714285,0.05714285714285714,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.15714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.1,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.014285714285714285,0.04285714285714286
YHR123W,0.05405405405405406,0.016891891891891893,0.04054054054054054,0.033783783783783786,0.07432432432432433,0.06756756756756757,0.02702702702702703,0.10135135135135136,0.033783783783783786,0.12162162162162163,0.030405405405405407,0.04054054054054054,0.02364864864864865,0.02702702702702703,0.02027027027027027,0.0945945945945946,0.06418918918918919,0.06756756756756757,0.016891891891891893,0.04391891891891892
YER012W,0.050505050505050504,0.005050505050505051,0.08585858585858586,0.05555555555555555,0.03535353535353535,0.06565656565656566,0.020202020202020204,0.0707070707070707,0.0707070707070707,0.09595959595959595,0.025252525252525252,0.015151515151515152,0.03535353535353535,0.06565656565656566,0.05555555555555555,0.07575757575757576,0.04040404040404041,0.07575757575757576,0.0,0.05555555555555555
YMR307W,0.065,0.035,0.09,0.055,0.045,0.07,0.0,0.04,0.06,0.035,0.025,0.075,0.04,0.005,0.03,0.1,0.08,0.06,0.015,0.075
YGL173C,0.03,0.005,0.045,0.07,0.05,0.045,0.015,0.06,0.105,0.105,0.03,0.06,0.055,0.05,0.03,0.08,0.065,0.04,0.005,0.055
YOL116W,0.041237113402061855,0.006872852233676976,0.030927835051546393,0.07560137457044673,0.020618556701030927,0.05154639175257732,0.020618556701030927,0.037800687285223365,0.054982817869415807,0.054982817869415807,0.010309278350515464,0.10652920962199312,0.06529209621993128,0.07560137457044673,0.048109965635738834,0.12027491408934708,0.06529209621993128,0.061855670103092786,0.013745704467353952,0.037800687285223365
YGL071W,0.035,0.02,0.06,0.04,0.045,0.025,0.015,0.05,0.085,0.085,0.005,0.105,0.07,0.02,0.035,0.135,0.115,0.04,0.0,0.015
YER103W,0.08,0.005,0.075,0.07,0.045,0.06,0.005,0.065,0.065,0.115,0.005,0.035,0.035,0.035,0.07,0.09,0.085,0.05,0.0,0.01
YOR332W,0.07373271889400922,0.0,0.055299539170506916,0.12442396313364056,0.02304147465437788,0.03225806451612903,0.0,0.08755760368663594,0.11981566820276497,0.11981566820276497,0.02304147465437788,0.06451612903225806,0.02304147465437788,0.03686635944700461,0.05069124423963134,0.06451612903225806,0.03225806451612903,0.04608294930875576,0.0,0.02304147465437788
YGR092W,0.065,0.015,0.055,0.08,0.05,0.05,0.025,0.06,0.095,0.135,0.03,0.045,0.02,0.02,0.06,0.045,0.06,0.04,0.005,0.045
YNL183C,0.05,0.005,0.035,0.02,0.04,0.09,0.04,0.065,0.07,0.035,0.0,0.08,0.065,0.025,0.045,0.195,0.055,0.04,0.0,0.045
YDR189W,0.06,0.005,0.07,0.08,0.055,0.025,0.015,0.065,0.07,0.085,0.02,0.085,0.04,0.03,0.03,0.09,0.1,0.05,0.01,0.015
YLR268W,0.03864734299516908,0.00966183574879227,0.06280193236714976,0.06280193236714976,0.07729468599033816,0.024154589371980676,0.00966183574879227,0.05314009661835749,0.08695652173913043,0.0966183574879227,0.024154589371980676,0.05314009661835749,0.03864734299516908,0.057971014492753624,0.033816425120772944,0.10144927536231885,0.033816425120772944,0.06763285024154589,0.00966183574879227,0.057971014492753624
YPL153C,0.045,0.01,0.08,0.055,0.04,0.07,0.025,0.055,0.06,0.095,0.03,0.035,0.045,0.065,0.04,0.11,0.035,0.055,0.01,0.04
YLR043C,0.1553398058252427,0.019417475728155338,0.06796116504854369,0.05825242718446602,0.05825242718446602,0.038834951456310676,0.0,0.04854368932038835,0.0970873786407767,0.05825242718446602,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.05825242718446602,0.0,0.038834951456310676,0.038834951456310676,0.0970873786407767,0.009708737864077669,0.02912621359223301
YBR097W,0.015,0.02,0.035,0.04,0.055,0.025,0.01,0.125,0.085,0.12,0.01,0.06,0.035,0.03,0.04,0.125,0.06,0.055,0.015,0.04
YGL233W,0.03,0.015,0.095,0.065,0.08,0.035,0.015,0.065,0.065,0.15,0.025,0.055,0.05,0.02,0.015,0.07,0.06,0.035,0.01,0.045
YOR207C,0.04,0.02,0.075,0.07,0.04,0.07,0.035,0.075,0.055,0.12,0.02,0.03,0.035,0.03,0.05,0.075,0.06,0.065,0.0,0.035
YGR183C,0.10606060606060606,0.0,0.10606060606060606,0.030303030303030304,0.12121212121212122,0.07575757575757576,0.015151515151515152,0.045454545454545456,0.09090909090909091,0.030303030303030304,0.015151515151515152,0.045454545454545456,0.0,0.015151515151515152,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.07575757575757576,0.030303030303030304,0.030303030303030304
YAR007C,0.06,0.005,0.07,0.06,0.075,0.065,0.02,0.07,0.06,0.08,0.005,0.08,0.045,0.045,0.035,0.065,0.065,0.065,0.01,0.02
YKL210W,0.055,0.02,0.075,0.055,0.05,0.07,0.005,0.06,0.08,0.085,0.01,0.075,0.045,0.02,0.05,0.085,0.05,0.075,0.01,0.025
YPL008W,0.03,0.01,0.04,0.075,0.03,0.03,0.02,0.115,0.09,0.12,0.01,0.085,0.04,0.04,0.025,0.105,0.045,0.045,0.0,0.045
YLR240W,0.05,0.005,0.06,0.09,0.04,0.02,0.005,0.045,0.075,0.165,0.01,0.045,0.02,0.03,0.05,0.155,0.04,0.055,0.015,0.025
YOL004W,0.025,0.025,0.065,0.11,0.06,0.045,0.035,0.065,0.095,0.095,0.02,0.06,0.03,0.02,0.04,0.045,0.05,0.045,0.02,0.05
YJR017C,0.041176470588235294,0.011764705882352941,0.07647058823529412,0.07647058823529412,0.03529411764705882,0.06470588235294118,0.047058823529411764,0.041176470588235294,0.08823529411764706,0.06470588235294118,0.011764705882352941,0.023529411764705882,0.047058823529411764,0.029411764705882353,0.08235294117647059,0.10588235294117647,0.058823529411764705,0.058823529411764705,0.01764705882352941,0.01764705882352941
YOL058W,0.08,0.015,0.095,0.06,0.04,0.055,0.015,0.05,0.08,0.09,0.015,0.03,0.07,0.035,0.055,0.04,0.065,0.065,0.015,0.03
YGR209C,0.14423076923076922,0.019230769230769232,0.0673076923076923,0.057692307692307696,0.04807692307692308,0.04807692307692308,0.0,0.04807692307692308,0.08653846153846154,0.04807692307692308,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.009615384615384616,0.08653846153846154,0.038461538461538464,0.11538461538461539,0.009615384615384616,0.038461538461538464
YIL004C,0.056338028169014086,0.0,0.06338028169014084,0.035211267605633804,0.056338028169014086,0.09859154929577464,0.007042253521126761,0.056338028169014086,0.04929577464788732,0.09154929577464789,0.056338028169014086,0.04225352112676056,0.007042253521126761,0.056338028169014086,0.056338028169014086,0.1267605633802817,0.07042253521126761,0.035211267605633804,0.02112676056338028,0.014084507042253521
YGL156W,0.03,0.01,0.055,0.06,0.035,0.09,0.035,0.045,0.065,0.095,0.035,0.055,0.05,0.045,0.04,0.065,0.07,0.04,0.02,0.06
YKL114C,0.0528169014084507,0.01056338028169014,0.06338028169014084,0.09507042253521127,0.035211267605633804,0.07746478873239436,0.02112676056338028,0.056338028169014086,0.11619718309859155,0.1056338028169014,0.02112676056338028,0.056338028169014086,0.02112676056338028,0.03873239436619718,0.035211267605633804,0.05985915492957746,0.04929577464788732,0.03873239436619718,0.007042253521126761,0.03873239436619718
YHL022C,0.05351170568561873,0.026755852842809364,0.043478260869565216,0.046822742474916385,0.056856187290969896,0.026755852842809364,0.013377926421404682,0.09698996655518395,0.08695652173913043,0.10702341137123746,0.020066889632107024,0.0802675585284281,0.04013377926421405,0.05016722408026756,0.03678929765886288,0.056856187290969896,0.06020066889632107,0.05351170568561873,0.006688963210702341,0.03678929765886288
YLL021W,0.045,0.0,0.095,0.105,0.015,0.015,0.01,0.085,0.12,0.04,0.02,0.085,0.07,0.025,0.01,0.155,0.055,0.04,0.0,0.01
YNL229C,0.08664259927797834,0.0,0.04693140794223827,0.06859205776173286,0.061371841155234655,0.05054151624548736,0.039711191335740074,0.05415162454873646,0.039711191335740074,0.08664259927797834,0.02888086642599278,0.05054151624548736,0.04332129963898917,0.04693140794223827,0.05776173285198556,0.061371841155234655,0.04332129963898917,0.07220216606498195,0.021660649819494584,0.039711191335740074
YCR042C,0.02,0.01,0.05,0.095,0.05,0.07,0.045,0.07,0.065,0.075,0.03,0.065,0.035,0.035,0.08,0.05,0.055,0.075,0.005,0.02
YHR057C,0.034482758620689655,0.014778325123152709,0.07881773399014778,0.054187192118226604,0.06896551724137931,0.10837438423645321,0.024630541871921183,0.059113300492610835,0.07881773399014778,0.06403940886699508,0.014778325123152709,0.04433497536945813,0.024630541871921183,0.029556650246305417,0.029556650246305417,0.06403940886699508,0.07389162561576355,0.09359605911330049,0.019704433497536946,0.019704433497536946
YHR135C,0.04,0.005,0.085,0.055,0.035,0.08,0.035,0.06,0.08,0.11,0.025,0.05,0.05,0.05,0.07,0.04,0.03,0.03,0.015,0.055
YNL154C,0.045,0.0,0.08,0.055,0.035,0.085,0.03,0.06,0.07,0.11,0.035,0.045,0.045,0.06,0.07,0.035,0.035,0.035,0.015,0.055
YPR161C,0.07,0.005,0.045,0.085,0.035,0.085,0.03,0.04,0.08,0.095,0.01,0.01,0.075,0.03,0.05,0.045,0.08,0.065,0.02,0.045
YEL034W,0.08280254777070063,0.012738853503184714,0.10191082802547771,0.07643312101910828,0.03821656050955414,0.07006369426751592,0.03184713375796178,0.050955414012738856,0.08280254777070063,0.07006369426751592,0.050955414012738856,0.025477707006369428,0.03184713375796178,0.01910828025477707,0.025477707006369428,0.08280254777070063,0.07006369426751592,0.06369426751592357,0.0,0.012738853503184714
YDR243C,0.055,0.015,0.055,0.055,0.025,0.05,0.01,0.105,0.07,0.095,0.035,0.035,0.065,0.05,0.035,0.075,0.075,0.075,0.005,0.015
YNL240C,0.06,0.02,0.055,0.06,0.03,0.06,0.025,0.075,0.06,0.115,0.02,0.025,0.06,0.04,0.055,0.08,0.06,0.055,0.01,0.035
YLR027C,0.125,0.015,0.04,0.035,0.06,0.06,0.03,0.055,0.085,0.08,0.01,0.05,0.05,0.045,0.015,0.07,0.06,0.065,0.015,0.035
YMR011W,0.075,0.01,0.025,0.045,0.065,0.09,0.005,0.085,0.04,0.085,0.045,0.055,0.035,0.03,0.035,0.075,0.07,0.075,0.01,0.045
YGR116W,0.065,0.015,0.075,0.04,0.065,0.03,0.02,0.09,0.095,0.07,0.025,0.08,0.055,0.06,0.045,0.04,0.055,0.05,0.005,0.02
YGR135W,0.10043668122270742,0.0,0.09170305676855896,0.0611353711790393,0.017467248908296942,0.06986899563318777,0.013100436681222707,0.07860262008733625,0.08296943231441048,0.08733624454148471,0.017467248908296942,0.034934497816593885,0.017467248908296942,0.039301310043668124,0.034934497816593885,0.056768558951965066,0.08733624454148471,0.048034934497816595,0.004366812227074236,0.056768558951965066
YML092C,0.07555555555555556,0.0,0.05333333333333334,0.07555555555555556,0.03111111111111111,0.09333333333333334,0.013333333333333334,0.06222222222222222,0.07555555555555556,0.10222222222222223,0.013333333333333334,0.02666666666666667,0.04888888888888889,0.022222222222222223,0.035555555555555556,0.08444444444444445,0.07111111111111111,0.07111111111111111,0.008888888888888889,0.035555555555555556
YML115C,0.065,0.015,0.085,0.05,0.055,0.055,0.04,0.055,0.045,0.11,0.02,0.045,0.04,0.05,0.055,0.055,0.045,0.055,0.015,0.045
YDR495C,0.015,0.02,0.055,0.11,0.06,0.02,0.03,0.075,0.115,0.135,0.04,0.065,0.015,0.005,0.035,0.07,0.045,0.045,0.015,0.03
YMR203W,0.0782312925170068,0.013605442176870748,0.05442176870748299,0.04081632653061224,0.047619047619047616,0.09183673469387756,0.006802721088435374,0.04421768707482993,0.047619047619047616,0.10884353741496598,0.017006802721088437,0.05442176870748299,0.04421768707482993,0.0782312925170068,0.023809523809523808,0.08163265306122448,0.06802721088435375,0.05782312925170068,0.01020408163265306,0.030612244897959183
YBL041W,0.07239819004524888,0.00904977375565611,0.08144796380090498,0.05429864253393665,0.058823529411764705,0.09502262443438914,0.02262443438914027,0.06334841628959276,0.07692307692307693,0.06787330316742081,0.00904977375565611,0.06334841628959276,0.03167420814479638,0.02262443438914027,0.049773755656108594,0.05429864253393665,0.03619909502262444,0.07239819004524888,0.004524886877828055,0.05429864253393665
YLR300W,0.06,0.005,0.1,0.055,0.035,0.07,0.03,0.07,0.04,0.095,0.015,0.07,0.03,0.045,0.025,0.055,0.035,0.065,0.03,0.07
YBR037C,0.05241935483870968,0.016129032258064516,0.06048387096774194,0.06854838709677419,0.07258064516129033,0.08870967741935484,0.016129032258064516,0.04435483870967742,0.0846774193548387,0.0967741935483871,0.008064516129032258,0.04032258064516129,0.06048387096774194,0.024193548387096774,0.04032258064516129,0.06451612903225806,0.04435483870967742,0.056451612903225805,0.008064516129032258,0.05241935483870968
YLL043W,0.1,0.02,0.03,0.03,0.075,0.09,0.01,0.05,0.045,0.09,0.035,0.05,0.035,0.03,0.015,0.09,0.045,0.09,0.025,0.045
YHR026W,0.10144927536231885,0.014492753623188406,0.028985507246376812,0.01932367149758454,0.06280193236714976,0.11594202898550725,0.00966183574879227,0.12077294685990338,0.03864734299516908,0.12077294685990338,0.024154589371980676,0.028985507246376812,0.00966183574879227,0.004830917874396135,0.014492753623188406,0.09178743961352658,0.05314009661835749,0.0821256038647343,0.014492753623188406,0.043478260869565216
YKL197C,0.045,0.015,0.07,0.06,0.06,0.04,0.025,0.08,0.105,0.095,0.01,0.075,0.035,0.04,0.03,0.065,0.055,0.05,0.02,0.025
YEL032W,0.085,0.01,0.075,0.065,0.025,0.08,0.03,0.06,0.02,0.095,0.025,0.045,0.035,0.025,0.085,0.055,0.075,0.095,0.0,0.015
YMR079W,0.05555555555555555,0.011904761904761904,0.05555555555555555,0.08333333333333333,0.05952380952380952,0.05952380952380952,0.015873015873015872,0.051587301587301584,0.08333333333333333,0.0873015873015873,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.047619047619047616,0.07936507936507936,0.03571428571428571,0.05555555555555555,0.011904761904761904,0.06746031746031746
YKL149C,0.025,0.01,0.075,0.06,0.04,0.05,0.045,0.075,0.095,0.09,0.025,0.085,0.04,0.025,0.055,0.075,0.025,0.03,0.045,0.03
YER013W,0.075,0.015,0.045,0.07,0.035,0.06,0.01,0.065,0.055,0.08,0.035,0.025,0.05,0.05,0.055,0.06,0.08,0.095,0.0,0.04
YPR175W,0.02,0.005,0.055,0.045,0.04,0.07,0.025,0.08,0.055,0.155,0.025,0.075,0.045,0.045,0.03,0.09,0.06,0.05,0.01,0.02
YNL112W,0.06,0.015,0.065,0.06,0.02,0.05,0.015,0.08,0.055,0.1,0.025,0.035,0.05,0.065,0.07,0.065,0.06,0.075,0.01,0.025
YPL119C,0.065,0.015,0.07,0.065,0.055,0.055,0.01,0.045,0.035,0.12,0.03,0.03,0.06,0.035,0.08,0.07,0.045,0.075,0.005,0.035
YDR423C,0.055,0.03,0.08,0.085,0.02,0.045,0.015,0.05,0.06,0.07,0.015,0.085,0.06,0.05,0.035,0.095,0.07,0.04,0.015,0.025
YJR090C,0.04,0.035,0.065,0.04,0.05,0.025,0.025,0.065,0.05,0.155,0.015,0.095,0.025,0.025,0.06,0.065,0.085,0.07,0.0,0.01
YNL289W,0.05,0.016666666666666666,0.0625,0.03333333333333333,0.025,0.025,0.020833333333333332,0.05416666666666667,0.04583333333333333,0.14166666666666666,0.029166666666666667,0.0875,0.04583333333333333,0.0375,0.0875,0.075,0.07916666666666666,0.041666666666666664,0.016666666666666666,0.025
YOL022C,0.05,0.03,0.1,0.07,0.055,0.04,0.01,0.035,0.14,0.09,0.005,0.08,0.04,0.04,0.03,0.09,0.04,0.04,0.0,0.015
YPR065W,0.028169014084507043,0.0,0.02112676056338028,0.017605633802816902,0.017605633802816902,0.01056338028169014,0.03873239436619718,0.04929577464788732,0.056338028169014086,0.1056338028169014,0.01056338028169014,0.09154929577464789,0.09859154929577464,0.11971830985915492,0.03169014084507042,0.15140845070422534,0.08450704225352113,0.03873239436619718,0.0,0.028169014084507043
YOR157C,0.09956709956709957,0.017316017316017316,0.05194805194805195,0.05627705627705628,0.017316017316017316,0.08225108225108226,0.03463203463203463,0.07792207792207792,0.06060606060606061,0.08225108225108226,0.012987012987012988,0.03896103896103896,0.025974025974025976,0.04329004329004329,0.030303030303030304,0.07792207792207792,0.06060606060606061,0.08225108225108226,0.012987012987012988,0.03463203463203463
YDL230W,0.03731343283582089,0.018656716417910446,0.06716417910447761,0.04477611940298507,0.033582089552238806,0.048507462686567165,0.04477611940298507,0.05970149253731343,0.05970149253731343,0.0708955223880597,0.029850746268656716,0.05223880597014925,0.05223880597014925,0.04477611940298507,0.048507462686567165,0.055970149253731345,0.0708955223880597,0.08955223880597014,0.018656716417910446,0.05223880597014925
YMR296C,0.07,0.02,0.06,0.05,0.065,0.095,0.025,0.04,0.04,0.115,0.02,0.045,0.04,0.045,0.035,0.065,0.065,0.07,0.0,0.035
YBL093C,0.047619047619047616,0.004761904761904762,0.08095238095238096,0.0380952380952381,0.0380952380952381,0.06666666666666667,0.014285714285714285,0.04285714285714286,0.05714285714285714,0.06666666666666667,0.023809523809523808,0.07142857142857142,0.06190476190476191,0.09523809523809523,0.05714285714285714,0.10952380952380952,0.047619047619047616,0.023809523809523808,0.009523809523809525,0.04285714285714286
YML008C,0.10273972602739725,0.0136986301369863,0.0547945205479452,0.0821917808219178,0.05136986301369863,0.07876712328767123,0.017123287671232876,0.03767123287671233,0.07876712328767123,0.07191780821917808,0.030821917808219176,0.04794520547945205,0.03767123287671233,0.0273972602739726,0.03424657534246575,0.03767123287671233,0.0547945205479452,0.07191780821917808,0.010273972602739725,0.05821917808219178
YKR048C,0.035,0.015,0.065,0.135,0.055,0.045,0.01,0.07,0.08,0.085,0.01,0.045,0.04,0.065,0.04,0.045,0.06,0.05,0.015,0.035
YNL007C,0.043478260869565216,0.0,0.04710144927536232,0.03260869565217391,0.06884057971014493,0.18115942028985507,0.014492753623188406,0.043478260869565216,0.06884057971014493,0.050724637681159424,0.025362318840579712,0.036231884057971016,0.08695652173913043,0.05434782608695652,0.03260869565217391,0.09782608695652174,0.050724637681159424,0.03260869565217391,0.0036231884057971015,0.028985507246376812
YML123C,0.13,0.025,0.055,0.05,0.035,0.1,0.015,0.065,0.06,0.105,0.015,0.035,0.02,0.045,0.035,0.055,0.04,0.045,0.025,0.045
YMR061W,0.04,0.02,0.05,0.07,0.03,0.03,0.0,0.06,0.07,0.1,0.035,0.085,0.025,0.065,0.04,0.105,0.055,0.035,0.025,0.06
YGL044C,0.06451612903225806,0.012096774193548387,0.05241935483870968,0.06048387096774194,0.04838709677419355,0.056451612903225805,0.004032258064516129,0.04435483870967742,0.056451612903225805,0.10483870967741936,0.024193548387096774,0.11693548387096774,0.04838709677419355,0.08064516129032258,0.03225806451612903,0.09274193548387097,0.028225806451612902,0.04838709677419355,0.008064516129032258,0.016129032258064516
YCR038C,0.045,0.005,0.06,0.08,0.045,0.015,0.03,0.055,0.075,0.16,0.005,0.075,0.04,0.06,0.025,0.055,0.055,0.03,0.035,0.05
YDR004W,0.045,0.01,0.055,0.055,0.01,0.055,0.025,0.07,0.05,0.14,0.02,0.065,0.03,0.065,0.04,0.11,0.04,0.065,0.01,0.04
YMR214W,0.04498269896193772,0.02768166089965398,0.06228373702422145,0.058823529411764705,0.04844290657439446,0.16262975778546712,0.020761245674740483,0.04152249134948097,0.07958477508650519,0.05190311418685121,0.03460207612456748,0.03806228373702422,0.04844290657439446,0.05536332179930796,0.05190311418685121,0.03806228373702422,0.03460207612456748,0.06920415224913495,0.0034602076124567475,0.02768166089965398
YCR092C,0.015,0.01,0.06,0.06,0.075,0.035,0.045,0.06,0.05,0.14,0.04,0.06,0.03,0.04,0.045,0.105,0.06,0.035,0.01,0.025
YGL012W,0.055,0.03,0.03,0.03,0.08,0.055,0.04,0.065,0.02,0.135,0.04,0.035,0.04,0.01,0.03,0.03,0.08,0.055,0.045,0.095
YCR002C,0.04980842911877394,0.0038314176245210726,0.05747126436781609,0.10727969348659004,0.04597701149425287,0.034482758620689655,0.022988505747126436,0.09578544061302682,0.04980842911877394,0.08812260536398467,0.007662835249042145,0.05747126436781609,0.02681992337164751,0.034482758620689655,0.08045977011494253,0.06513409961685823,0.07662835249042145,0.05363984674329502,0.007662835249042145,0.034482758620689655
YCR009C,0.0815450643776824,0.012875536480686695,0.08583690987124463,0.07296137339055794,0.03862660944206009,0.04721030042918455,0.004291845493562232,0.05150214592274678,0.0944206008583691,0.12017167381974249,0.004291845493562232,0.030042918454935622,0.030042918454935622,0.06866952789699571,0.055793991416309016,0.05150214592274678,0.05150214592274678,0.05150214592274678,0.0,0.04721030042918455
YCR098C,0.06,0.02,0.025,0.035,0.08,0.09,0.005,0.095,0.055,0.105,0.015,0.035,0.035,0.01,0.04,0.055,0.085,0.065,0.03,0.06
YCR003W,0.0273224043715847,0.02185792349726776,0.0546448087431694,0.04918032786885246,0.02185792349726776,0.060109289617486336,0.04918032786885246,0.0546448087431694,0.14207650273224043,0.1092896174863388,0.01639344262295082,0.03825136612021858,0.04918032786885246,0.06557377049180328,0.060109289617486336,0.04371584699453552,0.04918032786885246,0.03825136612021858,0.01639344262295082,0.03278688524590164
YCR004C,0.125,0.013392857142857142,0.03571428571428571,0.08035714285714286,0.04017857142857143,0.10267857142857142,0.013392857142857142,0.03571428571428571,0.09821428571428571,0.08482142857142858,0.008928571428571428,0.017857142857142856,0.05803571428571429,0.022321428571428572,0.022321428571428572,0.06696428571428571,0.08928571428571429,0.04017857142857143,0.017857142857142856,0.026785714285714284
YCR026C,0.04,0.0,0.07,0.095,0.045,0.045,0.035,0.055,0.065,0.09,0.025,0.06,0.055,0.03,0.025,0.075,0.05,0.07,0.01,0.06
YCR033W,0.035,0.015,0.06,0.115,0.03,0.025,0.055,0.075,0.13,0.105,0.015,0.045,0.035,0.02,0.06,0.075,0.03,0.025,0.005,0.045
