,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YBR237W,0.03,0.0,0.04,0.13,0.03,0.01,0.01,0.03,0.21,0.05,0.01,0.05,0.02,0.07,0.1,0.09,0.06,0.05,0.01,0.0
YJR050W,0.05,0.0,0.05,0.09,0.02,0.02,0.02,0.05,0.11,0.06,0.02,0.08,0.02,0.08,0.08,0.09,0.02,0.06,0.04,0.04
YJR051W,0.05,0.0,0.04,0.01,0.02,0.08,0.01,0.11,0.06,0.1,0.03,0.04,0.03,0.04,0.06,0.11,0.08,0.11,0.0,0.02
YER070W,0.09,0.02,0.07,0.05,0.02,0.04,0.03,0.08,0.08,0.06,0.02,0.02,0.03,0.04,0.06,0.04,0.1,0.09,0.0,0.06
YBR049C,0.05,0.0,0.12,0.09,0.0,0.03,0.07,0.02,0.06,0.05,0.01,0.19,0.02,0.05,0.01,0.13,0.01,0.08,0.0,0.01
YPL215W,0.07,0.01,0.02,0.06,0.04,0.02,0.03,0.02,0.12,0.11,0.02,0.05,0.07,0.04,0.04,0.12,0.04,0.06,0.01,0.05
YKR001C,0.04,0.0,0.08,0.04,0.01,0.08,0.02,0.09,0.05,0.12,0.01,0.07,0.06,0.06,0.06,0.09,0.05,0.07,0.0,0.0
YPL172C,0.04,0.02,0.04,0.02,0.04,0.08,0.05,0.08,0.06,0.05,0.03,0.09,0.03,0.05,0.07,0.07,0.1,0.03,0.0,0.05
YJR021C,0.06,0.01,0.04,0.13,0.03,0.04,0.02,0.05,0.08,0.12,0.03,0.07,0.01,0.03,0.04,0.14,0.05,0.04,0.01,0.0
YIL066C,0.08,0.01,0.07,0.04,0.02,0.04,0.02,0.09,0.07,0.06,0.02,0.03,0.03,0.04,0.07,0.06,0.11,0.09,0.0,0.05
YKR101W,0.01,0.0,0.08,0.04,0.04,0.03,0.01,0.07,0.11,0.17,0.02,0.05,0.03,0.03,0.1,0.07,0.02,0.09,0.02,0.01
YDR337W,0.09,0.01,0.04,0.05,0.04,0.04,0.0,0.06,0.12,0.1,0.03,0.05,0.05,0.03,0.07,0.09,0.04,0.08,0.0,0.01
YLL041C,0.09,0.05,0.06,0.03,0.03,0.05,0.02,0.03,0.08,0.11,0.04,0.04,0.05,0.03,0.07,0.05,0.09,0.05,0.01,0.02
YPL094C,0.11,0.0,0.02,0.06,0.05,0.06,0.02,0.08,0.08,0.07,0.02,0.05,0.04,0.08,0.07,0.08,0.04,0.04,0.0,0.03
YIR031C,0.07,0.0,0.08,0.05,0.05,0.03,0.01,0.07,0.05,0.12,0.01,0.06,0.06,0.05,0.06,0.07,0.1,0.03,0.01,0.02
YGL097W,0.1,0.02,0.05,0.04,0.03,0.08,0.05,0.05,0.09,0.09,0.05,0.04,0.05,0.02,0.05,0.06,0.05,0.05,0.01,0.02
YNL262W,0.07,0.0,0.06,0.02,0.03,0.12,0.01,0.04,0.06,0.07,0.05,0.1,0.03,0.05,0.04,0.11,0.05,0.03,0.01,0.05
YDL066W,0.08,0.01,0.1,0.05,0.02,0.03,0.0,0.09,0.13,0.09,0.03,0.0,0.03,0.02,0.06,0.08,0.06,0.07,0.01,0.04
YHL020C,0.04,0.01,0.12,0.1,0.01,0.03,0.01,0.05,0.06,0.09,0.02,0.06,0.04,0.05,0.05,0.12,0.04,0.07,0.0,0.03
YDL090C,0.08,0.0,0.06,0.09,0.03,0.02,0.02,0.07,0.08,0.09,0.05,0.02,0.05,0.04,0.08,0.05,0.06,0.08,0.0,0.03
YOR290C,0.08,0.01,0.01,0.06,0.03,0.03,0.04,0.05,0.02,0.07,0.04,0.1,0.07,0.14,0.06,0.11,0.01,0.04,0.01,0.02
YDR530C,0.08,0.0,0.08,0.09,0.04,0.03,0.04,0.02,0.14,0.1,0.01,0.07,0.07,0.03,0.0,0.04,0.06,0.07,0.01,0.02
YOL126C,0.09,0.01,0.04,0.04,0.0,0.07,0.06,0.11,0.03,0.12,0.01,0.05,0.04,0.06,0.01,0.13,0.04,0.07,0.0,0.02
YGL206C,0.04,0.0,0.07,0.06,0.06,0.06,0.02,0.07,0.06,0.08,0.05,0.05,0.03,0.03,0.04,0.1,0.09,0.09,0.0,0.0
YPR010C,0.05,0.0,0.06,0.08,0.05,0.1,0.01,0.06,0.08,0.1,0.01,0.06,0.08,0.03,0.04,0.09,0.03,0.06,0.0,0.01
YOR210W,0.014285714285714285,0.05714285714285714,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.15714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.1,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.014285714285714285,0.04285714285714286
YHR123W,0.03,0.02,0.06,0.02,0.11,0.05,0.02,0.06,0.04,0.08,0.02,0.05,0.06,0.03,0.03,0.07,0.07,0.06,0.03,0.09
YER012W,0.08,0.0,0.07,0.05,0.03,0.04,0.01,0.09,0.04,0.08,0.02,0.01,0.03,0.08,0.08,0.13,0.04,0.08,0.0,0.04
YMR307W,0.13,0.01,0.06,0.03,0.06,0.05,0.01,0.05,0.05,0.07,0.01,0.09,0.03,0.02,0.03,0.08,0.08,0.08,0.0,0.06
YGL173C,0.05,0.02,0.07,0.06,0.06,0.04,0.03,0.11,0.07,0.07,0.05,0.05,0.05,0.05,0.06,0.02,0.06,0.03,0.01,0.04
YOL116W,0.08,0.0,0.03,0.08,0.04,0.04,0.05,0.06,0.03,0.13,0.03,0.09,0.0,0.07,0.05,0.11,0.05,0.05,0.0,0.01
YGL071W,0.08,0.0,0.03,0.06,0.02,0.04,0.09,0.07,0.03,0.06,0.02,0.1,0.07,0.02,0.01,0.16,0.06,0.06,0.0,0.02
YER103W,0.11,0.01,0.1,0.03,0.05,0.07,0.03,0.06,0.08,0.03,0.02,0.07,0.05,0.02,0.05,0.03,0.08,0.08,0.0,0.03
YOR332W,0.09,0.0,0.04,0.1,0.03,0.02,0.0,0.09,0.13,0.08,0.04,0.09,0.01,0.07,0.04,0.07,0.06,0.03,0.0,0.01
YGR092W,0.03,0.0,0.08,0.04,0.05,0.07,0.01,0.03,0.08,0.06,0.04,0.09,0.11,0.02,0.04,0.12,0.07,0.04,0.0,0.02
YNL183C,0.03,0.0,0.06,0.05,0.01,0.03,0.02,0.02,0.03,0.07,0.01,0.07,0.04,0.04,0.07,0.28,0.11,0.05,0.0,0.01
YDR189W,0.06,0.0,0.1,0.03,0.02,0.01,0.01,0.15,0.07,0.12,0.03,0.07,0.03,0.04,0.04,0.08,0.06,0.06,0.01,0.01
YLR268W,0.05,0.02,0.04,0.1,0.06,0.03,0.02,0.06,0.06,0.09,0.02,0.05,0.04,0.04,0.03,0.11,0.05,0.06,0.0,0.07
YPL153C,0.03,0.03,0.04,0.06,0.04,0.06,0.02,0.11,0.06,0.09,0.01,0.06,0.03,0.1,0.06,0.07,0.07,0.04,0.01,0.01
YLR043C,0.14,0.02,0.07,0.06,0.06,0.04,0.0,0.05,0.1,0.06,0.04,0.03,0.05,0.06,0.0,0.04,0.04,0.1,0.01,0.03
YBR097W,0.06,0.01,0.03,0.04,0.05,0.04,0.02,0.08,0.07,0.12,0.02,0.04,0.05,0.07,0.05,0.1,0.02,0.08,0.0,0.05
YGL233W,0.06,0.0,0.11,0.08,0.05,0.04,0.01,0.02,0.04,0.16,0.01,0.08,0.05,0.08,0.03,0.07,0.03,0.06,0.02,0.0
YOR207C,0.06,0.0,0.11,0.03,0.05,0.02,0.05,0.06,0.16,0.12,0.01,0.03,0.03,0.03,0.03,0.02,0.05,0.09,0.01,0.04
YGR183C,0.10606060606060606,0.0,0.10606060606060606,0.030303030303030304,0.12121212121212122,0.07575757575757576,0.015151515151515152,0.045454545454545456,0.09090909090909091,0.030303030303030304,0.015151515151515152,0.045454545454545456,0.0,0.015151515151515152,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.07575757575757576,0.030303030303030304,0.030303030303030304
YAR007C,0.06,0.0,0.05,0.03,0.03,0.06,0.02,0.09,0.07,0.07,0.04,0.07,0.02,0.06,0.09,0.09,0.03,0.07,0.0,0.05
YKL210W,0.08,0.0,0.05,0.06,0.03,0.09,0.0,0.04,0.08,0.14,0.04,0.04,0.02,0.05,0.03,0.09,0.05,0.09,0.0,0.02
YPL008W,0.03,0.01,0.09,0.09,0.02,0.03,0.01,0.07,0.09,0.07,0.05,0.04,0.04,0.02,0.04,0.07,0.11,0.04,0.02,0.06
YLR240W,0.0,0.01,0.05,0.03,0.04,0.02,0.01,0.09,0.08,0.15,0.02,0.07,0.09,0.04,0.05,0.09,0.05,0.06,0.02,0.03
YOL004W,0.09,0.0,0.05,0.05,0.01,0.05,0.04,0.03,0.04,0.07,0.02,0.09,0.07,0.09,0.04,0.15,0.06,0.03,0.01,0.01
YJR017C,0.03,0.01,0.06,0.07,0.02,0.02,0.07,0.05,0.1,0.07,0.01,0.03,0.07,0.03,0.1,0.09,0.09,0.04,0.02,0.02
YOL058W,0.13,0.04,0.08,0.06,0.05,0.07,0.0,0.04,0.08,0.1,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.13,0.01,0.04
YGR209C,0.14,0.02,0.07,0.06,0.05,0.05,0.0,0.05,0.09,0.05,0.04,0.01,0.04,0.04,0.01,0.08,0.04,0.11,0.01,0.04
YIL004C,0.07,0.0,0.09,0.04,0.03,0.11,0.01,0.03,0.04,0.1,0.04,0.05,0.01,0.08,0.05,0.15,0.07,0.01,0.0,0.02
YGL156W,0.01,0.0,0.1,0.07,0.05,0.05,0.03,0.08,0.09,0.05,0.01,0.04,0.07,0.05,0.07,0.09,0.01,0.05,0.03,0.05
YKL114C,0.08,0.02,0.03,0.04,0.07,0.06,0.02,0.03,0.09,0.04,0.03,0.09,0.07,0.03,0.03,0.1,0.06,0.05,0.01,0.05
YHL022C,0.06,0.02,0.04,0.03,0.03,0.05,0.07,0.05,0.1,0.12,0.01,0.07,0.06,0.05,0.04,0.09,0.07,0.03,0.0,0.01
YLL021W,0.08,0.0,0.06,0.06,0.05,0.03,0.04,0.02,0.07,0.1,0.02,0.06,0.02,0.06,0.09,0.11,0.05,0.04,0.0,0.04
YNL229C,0.02,0.0,0.03,0.04,0.03,0.05,0.02,0.03,0.01,0.03,0.03,0.33,0.0,0.1,0.04,0.13,0.05,0.05,0.0,0.01
YCR042C,0.05,0.03,0.07,0.06,0.05,0.02,0.04,0.11,0.05,0.09,0.04,0.06,0.03,0.03,0.05,0.07,0.09,0.05,0.0,0.01
YHR057C,0.02,0.02,0.06,0.05,0.09,0.1,0.02,0.08,0.09,0.08,0.02,0.04,0.02,0.03,0.02,0.06,0.06,0.1,0.02,0.02
YHR135C,0.1,0.0,0.03,0.03,0.04,0.08,0.03,0.07,0.05,0.05,0.04,0.13,0.03,0.03,0.02,0.11,0.08,0.07,0.0,0.01
YNL154C,0.03,0.0,0.02,0.02,0.02,0.11,0.03,0.04,0.03,0.09,0.04,0.14,0.04,0.04,0.03,0.16,0.07,0.07,0.0,0.02
YPR161C,0.04,0.01,0.04,0.07,0.04,0.07,0.02,0.06,0.14,0.06,0.02,0.04,0.03,0.05,0.05,0.06,0.07,0.08,0.0,0.05
YEL034W,0.06,0.02,0.08,0.06,0.04,0.06,0.05,0.05,0.09,0.07,0.04,0.03,0.04,0.02,0.03,0.09,0.07,0.08,0.0,0.02
YDR243C,0.03,0.0,0.06,0.09,0.05,0.04,0.01,0.05,0.15,0.05,0.01,0.1,0.04,0.05,0.06,0.13,0.04,0.03,0.01,0.0
YNL240C,0.04,0.04,0.06,0.07,0.03,0.05,0.01,0.04,0.07,0.12,0.02,0.05,0.03,0.06,0.0,0.17,0.04,0.08,0.01,0.01
YLR027C,0.09,0.0,0.08,0.04,0.04,0.08,0.02,0.07,0.06,0.1,0.01,0.06,0.05,0.05,0.04,0.07,0.05,0.04,0.01,0.04
YMR011W,0.06,0.02,0.04,0.06,0.07,0.08,0.01,0.07,0.05,0.04,0.03,0.02,0.04,0.06,0.03,0.1,0.11,0.05,0.02,0.04
YGR116W,0.02,0.0,0.2,0.24,0.02,0.04,0.01,0.04,0.07,0.04,0.01,0.04,0.03,0.01,0.08,0.07,0.03,0.05,0.0,0.0
YGR135W,0.13,0.0,0.05,0.07,0.01,0.06,0.02,0.09,0.05,0.1,0.02,0.03,0.01,0.03,0.06,0.08,0.09,0.05,0.0,0.05
YML092C,0.07,0.0,0.05,0.02,0.02,0.08,0.01,0.05,0.09,0.09,0.03,0.01,0.04,0.02,0.04,0.14,0.1,0.09,0.0,0.05
YML115C,0.02,0.0,0.02,0.01,0.05,0.08,0.01,0.09,0.08,0.12,0.04,0.09,0.03,0.03,0.06,0.17,0.04,0.03,0.0,0.03
YDR495C,0.05,0.01,0.1,0.16,0.01,0.02,0.03,0.02,0.12,0.02,0.01,0.1,0.05,0.03,0.04,0.11,0.08,0.04,0.0,0.0
YMR203W,0.08,0.0,0.03,0.04,0.08,0.03,0.02,0.03,0.05,0.1,0.02,0.07,0.08,0.06,0.03,0.13,0.07,0.06,0.0,0.02
YBL041W,0.1,0.01,0.1,0.05,0.06,0.09,0.03,0.07,0.04,0.03,0.02,0.09,0.03,0.01,0.03,0.08,0.05,0.05,0.01,0.05
YLR300W,0.03,0.02,0.08,0.07,0.04,0.07,0.03,0.05,0.04,0.13,0.01,0.04,0.07,0.02,0.04,0.07,0.06,0.06,0.01,0.06
YBR037C,0.08,0.0,0.01,0.04,0.06,0.11,0.0,0.03,0.08,0.14,0.01,0.05,0.04,0.03,0.1,0.08,0.06,0.06,0.01,0.01
YLL043W,0.02,0.0,0.09,0.03,0.01,0.06,0.05,0.0,0.03,0.02,0.02,0.22,0.07,0.07,0.04,0.17,0.04,0.02,0.0,0.04
YHR026W,0.06,0.01,0.04,0.01,0.07,0.12,0.02,0.08,0.06,0.11,0.04,0.04,0.02,0.0,0.03,0.09,0.05,0.08,0.02,0.05
YKL197C,0.04,0.0,0.05,0.04,0.04,0.05,0.05,0.1,0.03,0.11,0.01,0.09,0.04,0.04,0.04,0.09,0.05,0.09,0.01,0.03
YEL032W,0.08,0.0,0.17,0.05,0.07,0.06,0.01,0.05,0.03,0.07,0.01,0.06,0.02,0.03,0.07,0.09,0.06,0.04,0.0,0.03
YMR079W,0.07,0.02,0.1,0.11,0.06,0.04,0.01,0.02,0.08,0.13,0.02,0.03,0.05,0.06,0.06,0.03,0.05,0.02,0.01,0.03
YKL149C,0.04,0.02,0.05,0.04,0.04,0.09,0.05,0.13,0.05,0.09,0.03,0.04,0.06,0.06,0.05,0.05,0.03,0.03,0.0,0.05
YER013W,0.03,0.0,0.09,0.07,0.04,0.05,0.0,0.12,0.1,0.08,0.02,0.08,0.03,0.05,0.02,0.09,0.01,0.1,0.0,0.02
YPR175W,0.07,0.0,0.02,0.08,0.05,0.09,0.0,0.06,0.08,0.1,0.02,0.03,0.05,0.07,0.06,0.07,0.02,0.08,0.03,0.02
YNL112W,0.01,0.0,0.07,0.09,0.05,0.12,0.01,0.02,0.06,0.03,0.01,0.11,0.05,0.06,0.11,0.07,0.03,0.02,0.01,0.07
YPL119C,0.03,0.0,0.03,0.04,0.06,0.18,0.01,0.01,0.08,0.03,0.01,0.11,0.05,0.03,0.09,0.13,0.04,0.03,0.01,0.03
YDR423C,0.08,0.01,0.06,0.05,0.02,0.06,0.0,0.03,0.14,0.12,0.04,0.04,0.02,0.08,0.12,0.05,0.05,0.02,0.0,0.01
YJR090C,0.03,0.0,0.09,0.04,0.03,0.03,0.03,0.03,0.0,0.08,0.02,0.24,0.08,0.05,0.08,0.08,0.07,0.01,0.01,0.0
YNL289W,0.04,0.02,0.04,0.02,0.02,0.03,0.03,0.06,0.06,0.15,0.02,0.03,0.1,0.0,0.07,0.07,0.14,0.05,0.0,0.05
YOL022C,0.07,0.02,0.12,0.08,0.04,0.05,0.02,0.05,0.07,0.11,0.03,0.02,0.09,0.04,0.01,0.1,0.02,0.04,0.01,0.01
YPR065W,0.04,0.0,0.02,0.1,0.02,0.03,0.05,0.09,0.17,0.08,0.01,0.05,0.08,0.04,0.05,0.05,0.03,0.02,0.03,0.04
YOR157C,0.12,0.02,0.04,0.03,0.03,0.08,0.03,0.07,0.05,0.06,0.01,0.08,0.03,0.04,0.03,0.08,0.11,0.06,0.01,0.02
YDL230W,0.06,0.0,0.05,0.05,0.02,0.07,0.01,0.07,0.04,0.06,0.02,0.1,0.05,0.04,0.1,0.06,0.04,0.07,0.02,0.07
YMR296C,0.04,0.0,0.04,0.04,0.03,0.04,0.03,0.13,0.07,0.1,0.01,0.02,0.09,0.07,0.01,0.08,0.05,0.05,0.02,0.08
YBL093C,0.05,0.0,0.08,0.03,0.02,0.06,0.01,0.06,0.06,0.07,0.02,0.06,0.06,0.07,0.05,0.07,0.09,0.06,0.0,0.08
YML008C,0.06,0.0,0.07,0.1,0.06,0.07,0.03,0.01,0.08,0.06,0.02,0.05,0.0,0.04,0.08,0.09,0.06,0.03,0.02,0.07
YKR048C,0.05,0.0,0.07,0.04,0.0,0.07,0.01,0.06,0.08,0.12,0.02,0.08,0.09,0.08,0.03,0.09,0.04,0.05,0.0,0.02
YNL007C,0.09,0.0,0.05,0.09,0.05,0.19,0.01,0.03,0.1,0.07,0.01,0.02,0.08,0.03,0.03,0.05,0.03,0.02,0.0,0.05
YML123C,0.06,0.0,0.07,0.07,0.05,0.08,0.07,0.08,0.03,0.08,0.05,0.05,0.02,0.02,0.04,0.08,0.05,0.05,0.02,0.03
YMR061W,0.06,0.0,0.06,0.11,0.05,0.02,0.02,0.05,0.05,0.11,0.01,0.04,0.06,0.05,0.05,0.08,0.07,0.04,0.01,0.06
YGL044C,0.04,0.02,0.05,0.04,0.04,0.09,0.0,0.05,0.03,0.08,0.03,0.09,0.05,0.06,0.06,0.13,0.02,0.07,0.0,0.05
YCR038C,0.04,0.01,0.06,0.02,0.05,0.01,0.03,0.12,0.08,0.09,0.02,0.06,0.03,0.06,0.03,0.07,0.06,0.09,0.0,0.07
YDR004W,0.03,0.03,0.07,0.11,0.06,0.02,0.01,0.05,0.05,0.14,0.02,0.06,0.05,0.04,0.05,0.06,0.03,0.06,0.0,0.06
YMR214W,0.09,0.0,0.08,0.08,0.02,0.09,0.03,0.09,0.12,0.12,0.01,0.02,0.04,0.04,0.01,0.05,0.01,0.03,0.0,0.07
YCR092C,0.06,0.01,0.07,0.07,0.05,0.06,0.01,0.04,0.11,0.05,0.02,0.06,0.02,0.03,0.03,0.15,0.1,0.06,0.0,0.0
YGL012W,0.04,0.01,0.01,0.1,0.05,0.1,0.03,0.06,0.11,0.1,0.05,0.04,0.06,0.05,0.0,0.03,0.02,0.05,0.03,0.06
YCR002C,0.04,0.0,0.07,0.03,0.04,0.07,0.03,0.09,0.05,0.1,0.03,0.05,0.04,0.04,0.03,0.09,0.11,0.08,0.0,0.01
YCR009C,0.09,0.01,0.07,0.07,0.03,0.08,0.01,0.06,0.09,0.06,0.02,0.05,0.0,0.05,0.05,0.06,0.04,0.08,0.01,0.07
YCR098C,0.06,0.0,0.05,0.07,0.03,0.06,0.0,0.09,0.11,0.03,0.04,0.09,0.01,0.0,0.05,0.1,0.07,0.09,0.01,0.04
YCR003W,0.03,0.0,0.04,0.02,0.04,0.08,0.06,0.07,0.15,0.12,0.02,0.04,0.06,0.09,0.03,0.05,0.03,0.04,0.02,0.01
YCR004C,0.12,0.0,0.06,0.07,0.04,0.08,0.01,0.06,0.08,0.08,0.02,0.02,0.06,0.03,0.02,0.02,0.08,0.08,0.03,0.04
YCR026C,0.04,0.0,0.14,0.09,0.05,0.05,0.0,0.05,0.04,0.09,0.02,0.09,0.04,0.02,0.08,0.06,0.04,0.03,0.04,0.03
YCR033W,0.06,0.0,0.03,0.01,0.03,0.05,0.02,0.01,0.04,0.02,0.01,0.08,0.16,0.0,0.08,0.22,0.07,0.05,0.0,0.06
YCR034W,0.05,0.0,0.03,0.05,0.1,0.05,0.02,0.05,0.03,0.14,0.01,0.04,0.09,0.03,0.05,0.06,0.06,0.07,0.01,0.06
YCR035C,0.05,0.01,0.03,0.1,0.02,0.06,0.02,0.13,0.04,0.1,0.01,0.06,0.05,0.01,0.06,0.09,0.1,0.04,0.0,0.02
YCR037C,0.05,0.0,0.09,0.06,0.04,0.06,0.03,0.04,0.09,0.09,0.01,0.06,0.06,0.04,0.05,0.1,0.07,0.01,0.01,0.04
YCR065W,0.04,0.01,0.05,0.09,0.01,0.02,0.03,0.06,0.08,0.09,0.04,0.05,0.07,0.03,0.08,0.13,0.09,0.03,0.0,0.0
YCL031C,0.04,0.02,0.06,0.08,0.07,0.05,0.06,0.04,0.08,0.13,0.04,0.06,0.04,0.03,0.01,0.09,0.01,0.07,0.0,0.02
YCL034W,0.06,0.0,0.08,0.05,0.04,0.03,0.03,0.07,0.06,0.14,0.02,0.05,0.02,0.06,0.07,0.05,0.07,0.05,0.0,0.05
YCR083W,0.05,0.04,0.06,0.04,0.06,0.01,0.01,0.06,0.09,0.08,0.06,0.03,0.07,0.04,0.05,0.05,0.08,0.07,0.01,0.04
YCL035C,0.07,0.02,0.05,0.09,0.02,0.06,0.03,0.08,0.08,0.11,0.02,0.07,0.03,0.05,0.03,0.03,0.05,0.07,0.0,0.04
YCL017C,0.18,0.01,0.04,0.02,0.03,0.05,0.02,0.03,0.03,0.05,0.02,0.03,0.05,0.04,0.07,0.12,0.11,0.06,0.0,0.04
YCL057W,0.04,0.01,0.02,0.05,0.08,0.02,0.0,0.07,0.04,0.09,0.04,0.11,0.1,0.02,0.02,0.14,0.06,0.04,0.02,0.03
YCL025C,0.06,0.0,0.07,0.11,0.04,0.04,0.03,0.03,0.05,0.06,0.02,0.06,0.04,0.08,0.05,0.15,0.06,0.02,0.0,0.03
YCR027C,0.04,0.02,0.03,0.07,0.04,0.05,0.02,0.11,0.04,0.08,0.02,0.06,0.02,0.02,0.07,0.1,0.1,0.06,0.0,0.05
YCR072C,0.06,0.01,0.08,0.05,0.02,0.06,0.0,0.08,0.1,0.09,0.01,0.05,0.1,0.06,0.02,0.07,0.07,0.06,0.0,0.01
YCL019W,0.08,0.0,0.03,0.05,0.01,0.04,0.06,0.0,0.03,0.04,0.04,0.08,0.12,0.11,0.02,0.14,0.06,0.07,0.0,0.02
YLR078C,0.1,0.0,0.05,0.08,0.04,0.01,0.03,0.03,0.1,0.11,0.01,0.1,0.02,0.08,0.03,0.06,0.07,0.04,0.0,0.04
YDL058W,0.04,0.01,0.1,0.05,0.02,0.06,0.01,0.11,0.05,0.13,0.02,0.02,0.03,0.05,0.08,0.08,0.06,0.05,0.01,0.02
YCL024W,0.05,0.0,0.03,0.06,0.02,0.07,0.05,0.06,0.06,0.08,0.02,0.1,0.04,0.02,0.03,0.1,0.09,0.08,0.02,0.02
YDL150W,0.1,0.0,0.02,0.06,0.02,0.11,0.02,0.01,0.16,0.06,0.02,0.09,0.04,0.02,0.07,0.13,0.02,0.04,0.0,0.01
YGL123W,0.05,0.0,0.02,0.07,0.04,0.11,0.01,0.06,0.09,0.07,0.02,0.04,0.07,0.08,0.11,0.02,0.07,0.06,0.01,0.0
YER094C,0.05,0.02,0.04,0.07,0.06,0.08,0.02,0.06,0.06,0.1,0.03,0.04,0.02,0.02,0.05,0.09,0.08,0.07,0.0,0.04
YER179W,0.05,0.01,0.05,0.05,0.01,0.08,0.01,0.1,0.09,0.09,0.01,0.04,0.01,0.05,0.04,0.1,0.09,0.09,0.0,0.03
YER095W,0.08,0.0,0.07,0.11,0.01,0.13,0.01,0.04,0.03,0.07,0.04,0.05,0.02,0.1,0.01,0.11,0.03,0.07,0.0,0.02
YNL064C,0.1,0.01,0.09,0.09,0.09,0.14,0.01,0.05,0.1,0.04,0.01,0.01,0.05,0.02,0.02,0.05,0.03,0.04,0.0,0.05
YKL015W,0.04,0.06,0.03,0.05,0.0,0.03,0.02,0.04,0.12,0.09,0.01,0.06,0.05,0.11,0.07,0.09,0.04,0.06,0.0,0.03
YEL027W,0.12,0.05,0.01,0.01,0.05,0.13,0.0,0.1,0.03,0.12,0.02,0.01,0.04,0.03,0.01,0.07,0.05,0.1,0.0,0.05
YCL010C,0.03,0.0,0.08,0.12,0.03,0.03,0.03,0.03,0.04,0.12,0.05,0.11,0.01,0.06,0.05,0.07,0.04,0.07,0.01,0.02
YCL011C,0.0,0.0,0.12,0.02,0.02,0.18,0.01,0.0,0.0,0.02,0.02,0.07,0.03,0.02,0.27,0.13,0.01,0.01,0.01,0.06
YCL039W,0.05,0.02,0.03,0.06,0.04,0.05,0.05,0.06,0.07,0.14,0.01,0.07,0.03,0.06,0.01,0.11,0.07,0.03,0.01,0.03
YCL044C,0.05,0.0,0.09,0.01,0.05,0.07,0.04,0.05,0.05,0.13,0.01,0.04,0.1,0.02,0.06,0.07,0.08,0.03,0.02,0.03
YCL045C,0.03,0.03,0.09,0.03,0.07,0.02,0.01,0.08,0.02,0.12,0.01,0.08,0.04,0.04,0.04,0.1,0.07,0.09,0.02,0.01
YCL047C,0.05,0.02,0.04,0.04,0.09,0.01,0.04,0.01,0.11,0.19,0.03,0.05,0.07,0.07,0.03,0.06,0.04,0.04,0.0,0.01
YCL054W,0.05,0.04,0.05,0.04,0.03,0.06,0.01,0.09,0.12,0.06,0.03,0.04,0.05,0.04,0.04,0.08,0.04,0.07,0.01,0.05
YCL055W,0.04,0.01,0.05,0.03,0.06,0.04,0.06,0.06,0.1,0.04,0.02,0.1,0.06,0.1,0.03,0.07,0.06,0.03,0.0,0.04
YCL059C,0.06,0.01,0.11,0.08,0.04,0.02,0.02,0.06,0.1,0.07,0.03,0.04,0.04,0.01,0.05,0.06,0.09,0.05,0.03,0.03
YCL005W,0.05,0.02,0.02,0.0,0.12,0.07,0.01,0.09,0.0,0.18,0.02,0.02,0.04,0.05,0.03,0.08,0.04,0.12,0.02,0.02
YCL061C,0.07,0.0,0.08,0.05,0.02,0.08,0.02,0.03,0.08,0.11,0.01,0.15,0.06,0.02,0.04,0.05,0.08,0.03,0.0,0.02
YCL063W,0.03,0.01,0.08,0.1,0.01,0.0,0.01,0.07,0.03,0.13,0.02,0.03,0.0,0.16,0.1,0.1,0.05,0.03,0.01,0.03
YCL008C,0.03,0.0,0.05,0.02,0.05,0.06,0.04,0.09,0.03,0.08,0.03,0.04,0.1,0.02,0.04,0.12,0.07,0.08,0.02,0.03
YCL009C,0.1,0.03,0.01,0.02,0.0,0.03,0.04,0.02,0.02,0.1,0.03,0.04,0.08,0.05,0.09,0.16,0.07,0.08,0.01,0.02
YCR010C,0.1,0.0,0.08,0.05,0.04,0.11,0.03,0.03,0.05,0.09,0.01,0.08,0.07,0.03,0.02,0.08,0.04,0.03,0.0,0.06
YCR014C,0.03,0.03,0.06,0.06,0.08,0.05,0.01,0.09,0.11,0.08,0.02,0.05,0.02,0.06,0.02,0.12,0.05,0.06,0.0,0.0
YCR017C,0.09,0.02,0.02,0.02,0.09,0.05,0.05,0.11,0.03,0.12,0.01,0.03,0.05,0.02,0.04,0.06,0.06,0.06,0.01,0.06
YCR030C,0.07,0.0,0.03,0.09,0.04,0.01,0.0,0.08,0.08,0.13,0.03,0.08,0.02,0.06,0.07,0.06,0.08,0.03,0.0,0.04
YCR047C,0.05,0.03,0.06,0.09,0.02,0.09,0.03,0.06,0.02,0.15,0.05,0.02,0.05,0.05,0.04,0.09,0.05,0.02,0.01,0.02
YCR052W,0.03,0.0,0.1,0.03,0.0,0.02,0.01,0.04,0.07,0.1,0.03,0.06,0.1,0.01,0.06,0.08,0.15,0.05,0.0,0.06
