,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YCR047C,0.075,0.02,0.075,0.05,0.045,0.085,0.015,0.055,0.06,0.115,0.03,0.035,0.045,0.05,0.035,0.085,0.04,0.04,0.01,0.035
YCR052W,0.04,0.0,0.1,0.08,0.015,0.045,0.015,0.03,0.07,0.105,0.025,0.07,0.07,0.02,0.055,0.08,0.085,0.045,0.01,0.04
YCR057C,0.065,0.005,0.075,0.03,0.095,0.055,0.035,0.055,0.075,0.085,0.01,0.065,0.02,0.035,0.06,0.09,0.055,0.06,0.015,0.015
YCR059C,0.07,0.01,0.1,0.1,0.045,0.035,0.035,0.04,0.045,0.08,0.035,0.01,0.05,0.055,0.025,0.075,0.065,0.08,0.01,0.035
YCR060W,0.08108108108108109,0.018018018018018018,0.02702702702702703,0.08108108108108109,0.018018018018018018,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.09009009009009009,0.02702702702702703,0.02702702702702703,0.036036036036036036,0.12612612612612611,0.04504504504504504,0.06306306306306306,0.036036036036036036,0.07207207207207207,0.0,0.06306306306306306
YCR068W,0.065,0.01,0.06,0.08,0.04,0.055,0.03,0.05,0.035,0.095,0.045,0.025,0.05,0.035,0.065,0.07,0.08,0.045,0.015,0.05
YCR071C,0.0547945205479452,0.0273972602739726,0.02054794520547945,0.0547945205479452,0.03424657534246575,0.0684931506849315,0.00684931506849315,0.10273972602739725,0.11643835616438356,0.0547945205479452,0.02054794520547945,0.0684931506849315,0.04794520547945205,0.03424657534246575,0.0547945205479452,0.0684931506849315,0.0547945205479452,0.0684931506849315,0.00684931506849315,0.03424657534246575
YCR077C,0.1,0.0,0.05,0.055,0.05,0.115,0.02,0.015,0.01,0.055,0.05,0.045,0.145,0.1,0.025,0.08,0.04,0.02,0.005,0.02
YCR079W,0.055,0.03,0.065,0.045,0.05,0.09,0.015,0.04,0.085,0.135,0.03,0.065,0.03,0.045,0.055,0.065,0.02,0.02,0.015,0.045
YCR081W,0.05,0.015,0.045,0.05,0.045,0.04,0.055,0.085,0.085,0.08,0.01,0.05,0.065,0.045,0.045,0.09,0.055,0.04,0.02,0.03
YCR086W,0.042105263157894736,0.005263157894736842,0.06842105263157895,0.08421052631578947,0.031578947368421054,0.031578947368421054,0.010526315789473684,0.042105263157894736,0.10526315789473684,0.11578947368421053,0.010526315789473684,0.05263157894736842,0.021052631578947368,0.07894736842105263,0.015789473684210527,0.10526315789473684,0.05263157894736842,0.06842105263157895,0.005263157894736842,0.05263157894736842
YCR089W,0.055,0.0,0.03,0.055,0.06,0.01,0.015,0.045,0.01,0.07,0.005,0.025,0.045,0.03,0.01,0.325,0.115,0.055,0.005,0.035
YCR093W,0.04,0.0,0.07,0.08,0.055,0.015,0.02,0.075,0.065,0.175,0.01,0.075,0.01,0.05,0.055,0.09,0.075,0.02,0.005,0.015
YCR094W,0.04,0.025,0.055,0.05,0.055,0.035,0.015,0.1,0.105,0.07,0.01,0.045,0.075,0.055,0.04,0.075,0.065,0.035,0.01,0.04
YDL127W,0.06,0.015,0.045,0.055,0.03,0.015,0.02,0.095,0.085,0.12,0.02,0.055,0.04,0.025,0.05,0.1,0.085,0.04,0.01,0.035
YDL126C,0.055,0.01,0.105,0.075,0.03,0.06,0.02,0.085,0.07,0.085,0.02,0.05,0.045,0.01,0.075,0.02,0.05,0.11,0.005,0.02
YML078W,0.06593406593406594,0.01098901098901099,0.04945054945054945,0.06043956043956044,0.07692307692307693,0.12087912087912088,0.016483516483516484,0.07142857142857142,0.08791208791208792,0.04945054945054945,0.02197802197802198,0.04945054945054945,0.04395604395604396,0.02197802197802198,0.038461538461538464,0.06043956043956044,0.054945054945054944,0.06593406593406594,0.01098901098901099,0.02197802197802198
YFL002C,0.055,0.01,0.06,0.055,0.05,0.05,0.015,0.055,0.065,0.115,0.04,0.03,0.055,0.03,0.055,0.08,0.07,0.095,0.01,0.005
YHR120W,0.055,0.01,0.055,0.05,0.06,0.03,0.025,0.05,0.08,0.09,0.02,0.055,0.05,0.04,0.065,0.105,0.06,0.055,0.0,0.045
YOL090W,0.04,0.02,0.07,0.05,0.03,0.05,0.01,0.075,0.09,0.115,0.02,0.055,0.03,0.04,0.015,0.08,0.055,0.095,0.01,0.05
YDL200C,0.047872340425531915,0.02127659574468085,0.026595744680851064,0.09042553191489362,0.05319148936170213,0.06914893617021277,0.02127659574468085,0.03723404255319149,0.10106382978723404,0.13829787234042554,0.015957446808510637,0.06382978723404255,0.026595744680851064,0.026595744680851064,0.0425531914893617,0.05319148936170213,0.05851063829787234,0.05851063829787234,0.010638297872340425,0.03723404255319149
YGR087C,0.085,0.0,0.05,0.06,0.035,0.085,0.025,0.065,0.045,0.135,0.015,0.055,0.045,0.02,0.035,0.07,0.065,0.075,0.005,0.03
YGL116W,0.085,0.005,0.05,0.04,0.03,0.035,0.01,0.065,0.075,0.065,0.01,0.06,0.07,0.045,0.065,0.17,0.05,0.045,0.005,0.02
YPL131W,0.08,0.005,0.05,0.075,0.05,0.08,0.02,0.05,0.06,0.085,0.005,0.02,0.04,0.035,0.085,0.05,0.085,0.055,0.01,0.06
YER170W,0.06,0.0,0.06,0.065,0.015,0.06,0.015,0.055,0.075,0.17,0.01,0.025,0.065,0.045,0.06,0.07,0.075,0.04,0.01,0.025
YDL170W,0.065,0.035,0.055,0.04,0.02,0.025,0.035,0.08,0.105,0.1,0.025,0.06,0.03,0.045,0.055,0.105,0.025,0.035,0.005,0.055
YMR055C,0.04,0.025,0.04,0.035,0.03,0.03,0.005,0.06,0.05,0.15,0.025,0.045,0.06,0.075,0.065,0.1,0.08,0.03,0.01,0.045
YOR026W,0.04,0.025,0.085,0.035,0.025,0.06,0.005,0.11,0.07,0.105,0.015,0.08,0.03,0.055,0.03,0.07,0.045,0.065,0.015,0.035
YNL312W,0.05,0.01,0.05,0.075,0.045,0.1,0.035,0.065,0.06,0.05,0.015,0.07,0.03,0.06,0.02,0.09,0.06,0.08,0.005,0.03
YJL173C,0.040983606557377046,0.02459016393442623,0.04918032786885246,0.09016393442622951,0.040983606557377046,0.03278688524590164,0.0,0.09016393442622951,0.05737704918032787,0.09016393442622951,0.02459016393442623,0.08196721311475409,0.04918032786885246,0.040983606557377046,0.040983606557377046,0.09016393442622951,0.04918032786885246,0.07377049180327869,0.00819672131147541,0.02459016393442623
YJR123W,0.1,0.005,0.045,0.09,0.035,0.045,0.01,0.08,0.05,0.065,0.015,0.06,0.045,0.055,0.075,0.025,0.075,0.11,0.005,0.01
YIL133C,0.12060301507537688,0.0,0.02512562814070352,0.05025125628140704,0.04522613065326633,0.06532663316582915,0.020100502512562814,0.02512562814070352,0.1306532663316583,0.09045226130653267,0.010050251256281407,0.02512562814070352,0.04020100502512563,0.020100502512562814,0.08040201005025126,0.05527638190954774,0.04020100502512563,0.11055276381909548,0.005025125628140704,0.04020100502512563
YNL069C,0.11616161616161616,0.0,0.03535353535353535,0.04040404040404041,0.045454545454545456,0.05555555555555555,0.020202020202020204,0.04040404040404041,0.13131313131313133,0.08585858585858586,0.010101010101010102,0.020202020202020204,0.04040404040404041,0.025252525252525252,0.08585858585858586,0.0707070707070707,0.04040404040404041,0.09090909090909091,0.005050505050505051,0.04040404040404041
YOR096W,0.06842105263157895,0.0,0.03684210526315789,0.07894736842105263,0.04736842105263158,0.03684210526315789,0.021052631578947368,0.06315789473684211,0.1,0.11052631578947368,0.005263157894736842,0.015789473684210527,0.05789473684210526,0.07368421052631578,0.06842105263157895,0.06315789473684211,0.04736842105263158,0.08947368421052632,0.0,0.015789473684210527
YKL113C,0.09,0.015,0.04,0.095,0.035,0.06,0.025,0.06,0.1,0.095,0.04,0.02,0.035,0.035,0.06,0.065,0.06,0.04,0.0,0.03
YBR278W,0.06,0.01,0.085,0.15,0.03,0.02,0.02,0.04,0.09,0.095,0.01,0.05,0.03,0.04,0.035,0.11,0.03,0.085,0.0,0.01
YJR005W,0.07,0.01,0.065,0.07,0.04,0.025,0.035,0.09,0.08,0.12,0.02,0.035,0.03,0.045,0.055,0.07,0.03,0.08,0.005,0.025
YLR258W,0.08,0.005,0.06,0.06,0.04,0.065,0.05,0.055,0.045,0.11,0.015,0.035,0.04,0.03,0.05,0.05,0.055,0.085,0.03,0.04
YGR159C,0.045,0.0,0.06,0.225,0.01,0.025,0.005,0.025,0.13,0.01,0.005,0.02,0.005,0.01,0.015,0.34,0.03,0.03,0.01,0.0
YNR013C,0.06,0.0,0.06,0.04,0.035,0.01,0.03,0.035,0.075,0.1,0.02,0.1,0.035,0.09,0.025,0.14,0.045,0.055,0.005,0.04
YNR012W,0.07,0.01,0.09,0.04,0.025,0.055,0.015,0.09,0.07,0.085,0.015,0.055,0.05,0.0,0.065,0.085,0.04,0.08,0.01,0.05
YJL172W,0.05,0.005,0.06,0.06,0.06,0.045,0.07,0.055,0.08,0.095,0.015,0.04,0.11,0.015,0.03,0.07,0.04,0.055,0.02,0.025
YAR019C,0.07,0.005,0.045,0.06,0.01,0.065,0.03,0.075,0.06,0.12,0.02,0.08,0.01,0.025,0.045,0.09,0.06,0.075,0.005,0.05
YBR067C,0.19,0.0,0.04,0.05,0.025,0.035,0.005,0.045,0.025,0.06,0.01,0.02,0.035,0.025,0.01,0.245,0.085,0.065,0.005,0.025
YOL096C,0.04,0.035,0.065,0.085,0.04,0.045,0.02,0.065,0.075,0.09,0.035,0.04,0.03,0.06,0.065,0.05,0.055,0.075,0.015,0.015
YML010W,0.06,0.0,0.22,0.155,0.01,0.03,0.005,0.015,0.055,0.015,0.01,0.06,0.045,0.045,0.045,0.095,0.09,0.045,0.0,0.0
YGL119W,0.07,0.005,0.025,0.065,0.025,0.055,0.015,0.06,0.115,0.095,0.035,0.055,0.025,0.03,0.065,0.13,0.045,0.055,0.01,0.02
YGL035C,0.065,0.02,0.03,0.04,0.025,0.05,0.055,0.05,0.09,0.05,0.025,0.045,0.11,0.025,0.08,0.135,0.05,0.045,0.0,0.01
YIL160C,0.095,0.02,0.035,0.07,0.035,0.08,0.01,0.07,0.075,0.095,0.025,0.095,0.035,0.025,0.045,0.07,0.03,0.07,0.0,0.02
YLR148W,0.015,0.005,0.05,0.065,0.04,0.05,0.03,0.09,0.09,0.135,0.03,0.06,0.03,0.035,0.04,0.045,0.09,0.05,0.02,0.03
YDR483W,0.1,0.005,0.04,0.095,0.05,0.025,0.005,0.06,0.105,0.085,0.015,0.05,0.05,0.03,0.02,0.105,0.06,0.055,0.015,0.03
YOR099W,0.055,0.005,0.055,0.075,0.065,0.055,0.02,0.04,0.085,0.06,0.025,0.025,0.05,0.015,0.055,0.09,0.045,0.08,0.025,0.075
YAL058W,0.08,0.01,0.04,0.07,0.04,0.07,0.025,0.05,0.06,0.115,0.025,0.06,0.025,0.045,0.02,0.07,0.07,0.06,0.03,0.035
YGR029W,0.05291005291005291,0.031746031746031744,0.06349206349206349,0.07407407407407407,0.031746031746031744,0.07407407407407407,0.015873015873015872,0.037037037037037035,0.10052910052910052,0.07407407407407407,0.026455026455026454,0.0582010582010582,0.0582010582010582,0.042328042328042326,0.05291005291005291,0.06878306878306878,0.042328042328042326,0.031746031746031744,0.031746031746031744,0.031746031746031744
YEL061C,0.04,0.02,0.065,0.065,0.03,0.085,0.005,0.06,0.055,0.075,0.025,0.085,0.03,0.04,0.035,0.09,0.08,0.08,0.0,0.035
YNL137C,0.075,0.0,0.035,0.06,0.055,0.05,0.02,0.025,0.145,0.11,0.015,0.035,0.04,0.05,0.06,0.055,0.05,0.07,0.02,0.03
YGL070C,0.01639344262295082,0.06557377049180328,0.05737704918032787,0.07377049180327869,0.07377049180327869,0.03278688524590164,0.02459016393442623,0.03278688524590164,0.040983606557377046,0.06557377049180328,0.02459016393442623,0.05737704918032787,0.040983606557377046,0.04918032786885246,0.09836065573770492,0.09016393442622951,0.07377049180327869,0.05737704918032787,0.0,0.02459016393442623
YNL113W,0.04225352112676056,0.014084507042253521,0.08450704225352113,0.15492957746478872,0.02112676056338028,0.04225352112676056,0.02112676056338028,0.06338028169014084,0.07746478873239436,0.07042253521126761,0.035211267605633804,0.028169014084507043,0.04225352112676056,0.06338028169014084,0.02112676056338028,0.04929577464788732,0.09154929577464789,0.056338028169014086,0.0,0.02112676056338028
YAL032C,0.085,0.005,0.055,0.06,0.02,0.035,0.025,0.04,0.07,0.08,0.015,0.1,0.075,0.035,0.065,0.075,0.05,0.085,0.01,0.015
YAL033W,0.03468208092485549,0.023121387283236993,0.07514450867052024,0.057803468208092484,0.03468208092485549,0.04046242774566474,0.023121387283236993,0.11560693641618497,0.08092485549132948,0.09826589595375723,0.028901734104046242,0.06936416184971098,0.023121387283236993,0.023121387283236993,0.057803468208092484,0.11560693641618497,0.028901734104046242,0.05202312138728324,0.0,0.017341040462427744
YHR089C,0.04,0.015,0.03,0.035,0.08,0.24,0.005,0.04,0.07,0.04,0.015,0.03,0.065,0.02,0.11,0.08,0.03,0.04,0.0,0.015
YER065C,0.105,0.005,0.075,0.06,0.04,0.05,0.025,0.05,0.085,0.07,0.03,0.03,0.06,0.035,0.045,0.075,0.06,0.05,0.02,0.03
YOR136W,0.06,0.01,0.025,0.06,0.05,0.08,0.01,0.095,0.065,0.065,0.005,0.05,0.065,0.015,0.075,0.075,0.08,0.08,0.005,0.03
YEL012W,0.02,0.005,0.135,0.08,0.025,0.065,0.02,0.065,0.07,0.085,0.035,0.055,0.05,0.03,0.02,0.105,0.03,0.05,0.015,0.04
YKL216W,0.07,0.01,0.045,0.065,0.07,0.055,0.01,0.06,0.06,0.1,0.03,0.095,0.07,0.02,0.02,0.07,0.06,0.045,0.0,0.045
YKL215C,0.035,0.015,0.07,0.075,0.03,0.08,0.01,0.1,0.075,0.09,0.015,0.05,0.05,0.02,0.06,0.065,0.07,0.07,0.0,0.02
YKL096W,0.1,0.0,0.08,0.045,0.05,0.075,0.01,0.05,0.065,0.05,0.01,0.015,0.015,0.015,0.01,0.26,0.065,0.055,0.0,0.03
YKL095W,0.055,0.02,0.06,0.115,0.015,0.025,0.005,0.055,0.125,0.09,0.055,0.065,0.045,0.04,0.07,0.06,0.03,0.03,0.0,0.04
YKL094W,0.045,0.015,0.04,0.05,0.06,0.115,0.04,0.06,0.065,0.09,0.03,0.045,0.055,0.035,0.04,0.045,0.055,0.05,0.01,0.055
YKL007W,0.02,0.005,0.055,0.095,0.045,0.05,0.03,0.11,0.075,0.06,0.005,0.085,0.045,0.03,0.02,0.105,0.03,0.07,0.01,0.055
YKL008C,0.055,0.01,0.04,0.03,0.07,0.05,0.025,0.085,0.07,0.065,0.045,0.04,0.035,0.015,0.075,0.09,0.07,0.06,0.015,0.055
YMR201C,0.07,0.01,0.07,0.075,0.02,0.045,0.02,0.055,0.09,0.075,0.02,0.08,0.065,0.045,0.07,0.075,0.055,0.03,0.005,0.025
YMR150C,0.042105263157894736,0.015789473684210527,0.06315789473684211,0.031578947368421054,0.04736842105263158,0.07894736842105263,0.031578947368421054,0.07368421052631578,0.05263157894736842,0.07894736842105263,0.03684210526315789,0.06842105263157895,0.04736842105263158,0.010526315789473684,0.042105263157894736,0.05789473684210526,0.07368421052631578,0.08421052631578947,0.02631578947368421,0.03684210526315789
YKL116C,0.035,0.005,0.085,0.07,0.025,0.04,0.015,0.045,0.05,0.09,0.025,0.04,0.095,0.045,0.045,0.125,0.075,0.055,0.01,0.025
YGR028W,0.055,0.01,0.06,0.06,0.03,0.06,0.005,0.085,0.065,0.13,0.035,0.03,0.055,0.025,0.035,0.12,0.04,0.055,0.01,0.035
YBL063W,0.06,0.015,0.035,0.055,0.035,0.07,0.03,0.065,0.06,0.07,0.02,0.07,0.035,0.04,0.05,0.12,0.08,0.05,0.0,0.04
YPL155C,0.025,0.005,0.04,0.025,0.045,0.045,0.035,0.07,0.045,0.04,0.02,0.07,0.065,0.02,0.1,0.205,0.08,0.045,0.005,0.015
YDR498C,0.05,0.015,0.09,0.11,0.04,0.01,0.035,0.05,0.095,0.105,0.02,0.04,0.01,0.05,0.045,0.09,0.03,0.065,0.015,0.035
YDR329C,0.03,0.005,0.035,0.07,0.03,0.015,0.01,0.055,0.075,0.15,0.015,0.06,0.02,0.075,0.07,0.09,0.075,0.06,0.03,0.03
YDR036C,0.075,0.01,0.04,0.035,0.08,0.05,0.005,0.055,0.065,0.08,0.045,0.07,0.05,0.03,0.04,0.07,0.12,0.055,0.005,0.02
YNL037C,0.08,0.0,0.045,0.075,0.035,0.07,0.025,0.08,0.1,0.08,0.015,0.045,0.035,0.02,0.065,0.04,0.085,0.075,0.01,0.02
YLR286C,0.1,0.025,0.08,0.05,0.075,0.075,0.005,0.035,0.02,0.13,0.005,0.045,0.03,0.05,0.015,0.1,0.08,0.03,0.01,0.04
YPR086W,0.075,0.04,0.075,0.075,0.025,0.06,0.015,0.055,0.1,0.08,0.035,0.05,0.035,0.015,0.065,0.06,0.06,0.065,0.005,0.01
YGR246C,0.115,0.03,0.04,0.055,0.05,0.055,0.035,0.05,0.07,0.09,0.015,0.05,0.025,0.035,0.045,0.085,0.04,0.085,0.005,0.025
YPL204W,0.025,0.01,0.055,0.05,0.06,0.105,0.045,0.085,0.04,0.085,0.025,0.035,0.025,0.02,0.115,0.08,0.035,0.05,0.005,0.05
YGR133W,0.03825136612021858,0.03278688524590164,0.060109289617486336,0.07103825136612021,0.02185792349726776,0.03278688524590164,0.0273224043715847,0.1092896174863388,0.04371584699453552,0.08196721311475409,0.0273224043715847,0.07103825136612021,0.07650273224043716,0.01639344262295082,0.0546448087431694,0.07650273224043716,0.03825136612021858,0.0546448087431694,0.0273224043715847,0.03825136612021858
YBR200W,0.045,0.01,0.055,0.055,0.045,0.055,0.025,0.05,0.11,0.045,0.015,0.06,0.045,0.015,0.04,0.15,0.06,0.065,0.01,0.045
YLL045C,0.125,0.005,0.02,0.045,0.03,0.045,0.01,0.05,0.145,0.09,0.01,0.05,0.075,0.04,0.045,0.045,0.055,0.075,0.005,0.035
YOR208W,0.025,0.025,0.06,0.035,0.065,0.045,0.015,0.08,0.085,0.105,0.015,0.1,0.05,0.035,0.055,0.095,0.05,0.025,0.0,0.035
YBR023C,0.045,0.01,0.085,0.06,0.04,0.06,0.02,0.025,0.06,0.075,0.03,0.065,0.06,0.045,0.07,0.105,0.055,0.04,0.015,0.035
YKR002W,0.055,0.005,0.075,0.075,0.045,0.065,0.01,0.065,0.075,0.115,0.015,0.035,0.04,0.04,0.055,0.07,0.06,0.085,0.0,0.015
YBL023C,0.035,0.0,0.17,0.13,0.005,0.03,0.01,0.035,0.005,0.08,0.04,0.065,0.055,0.06,0.11,0.08,0.01,0.045,0.005,0.03
YLR274W,0.035,0.01,0.075,0.05,0.04,0.015,0.015,0.115,0.04,0.105,0.02,0.1,0.04,0.035,0.055,0.125,0.06,0.035,0.0,0.03
YDR353W,0.11,0.015,0.04,0.08,0.04,0.09,0.02,0.075,0.065,0.065,0.04,0.025,0.045,0.025,0.04,0.055,0.09,0.05,0.01,0.02
YBR275C,0.03,0.005,0.06,0.035,0.02,0.03,0.035,0.05,0.08,0.075,0.02,0.065,0.095,0.04,0.065,0.17,0.045,0.035,0.01,0.035
YPL048W,0.12,0.005,0.07,0.03,0.05,0.04,0.005,0.06,0.075,0.095,0.02,0.05,0.045,0.045,0.05,0.05,0.055,0.075,0.02,0.04
YKL019W,0.05,0.015,0.08,0.075,0.035,0.005,0.025,0.065,0.055,0.125,0.035,0.055,0.04,0.025,0.05,0.075,0.04,0.045,0.035,0.07
YHR190W,0.06,0.02,0.075,0.07,0.05,0.04,0.045,0.065,0.065,0.165,0.025,0.035,0.03,0.02,0.04,0.04,0.05,0.055,0.005,0.045
YER003C,0.075,0.005,0.07,0.08,0.045,0.05,0.035,0.075,0.095,0.08,0.025,0.05,0.065,0.055,0.025,0.085,0.02,0.03,0.01,0.025
YDR497C,0.08,0.005,0.065,0.04,0.055,0.095,0.025,0.11,0.035,0.07,0.035,0.03,0.025,0.03,0.03,0.11,0.075,0.06,0.005,0.02
YMR137C,0.02,0.03,0.055,0.1,0.02,0.015,0.03,0.075,0.065,0.055,0.01,0.07,0.04,0.02,0.07,0.155,0.1,0.06,0.0,0.01
YOR317W,0.06,0.015,0.05,0.065,0.025,0.055,0.04,0.045,0.105,0.075,0.035,0.045,0.045,0.045,0.03,0.065,0.055,0.08,0.015,0.05
YPR103W,0.095,0.02,0.055,0.045,0.04,0.08,0.015,0.06,0.05,0.08,0.02,0.035,0.04,0.06,0.055,0.075,0.07,0.06,0.015,0.03
YFR050C,0.085,0.0,0.065,0.04,0.025,0.08,0.015,0.065,0.025,0.085,0.035,0.075,0.055,0.035,0.045,0.075,0.055,0.08,0.01,0.05
YPR019W,0.04,0.005,0.055,0.025,0.03,0.06,0.015,0.045,0.005,0.055,0.015,0.08,0.07,0.065,0.095,0.235,0.045,0.04,0.005,0.015
YMR080C,0.055,0.05,0.07,0.055,0.025,0.04,0.03,0.04,0.055,0.085,0.005,0.07,0.045,0.05,0.025,0.115,0.06,0.09,0.02,0.015
YGR218W,0.04,0.015,0.065,0.06,0.065,0.03,0.01,0.085,0.08,0.11,0.03,0.06,0.03,0.1,0.015,0.085,0.035,0.06,0.02,0.005
YKL016C,0.06321839080459771,0.0,0.07471264367816093,0.07471264367816093,0.028735632183908046,0.022988505747126436,0.011494252873563218,0.05172413793103448,0.12643678160919541,0.09195402298850575,0.022988505747126436,0.040229885057471264,0.028735632183908046,0.05172413793103448,0.040229885057471264,0.10344827586206896,0.05747126436781609,0.07471264367816093,0.011494252873563218,0.022988505747126436
YNL117W,0.045,0.0,0.075,0.04,0.04,0.04,0.02,0.065,0.06,0.105,0.025,0.09,0.07,0.03,0.05,0.055,0.065,0.08,0.015,0.03
YAL030W,0.09401709401709402,0.008547008547008548,0.06837606837606838,0.06837606837606838,0.02564102564102564,0.03418803418803419,0.017094017094017096,0.08547008547008547,0.06837606837606838,0.07692307692307693,0.042735042735042736,0.042735042735042736,0.03418803418803419,0.03418803418803419,0.07692307692307693,0.07692307692307693,0.03418803418803419,0.08547008547008547,0.008547008547008548,0.017094017094017096
YDR285W,0.035,0.01,0.09,0.085,0.035,0.04,0.025,0.045,0.075,0.055,0.03,0.08,0.03,0.03,0.04,0.135,0.095,0.05,0.0,0.015
YFL001W,0.055,0.01,0.05,0.07,0.035,0.035,0.02,0.07,0.105,0.075,0.025,0.07,0.04,0.04,0.07,0.075,0.055,0.06,0.01,0.03
YBR114W,0.03,0.0,0.115,0.09,0.02,0.03,0.02,0.045,0.125,0.075,0.01,0.06,0.05,0.035,0.07,0.065,0.09,0.04,0.005,0.025
YAL012W,0.09,0.0,0.05,0.05,0.035,0.06,0.04,0.065,0.05,0.085,0.005,0.065,0.05,0.045,0.02,0.085,0.09,0.08,0.005,0.03
YAL017W,0.045,0.0,0.06,0.08,0.035,0.02,0.03,0.04,0.05,0.11,0.015,0.065,0.105,0.025,0.05,0.155,0.065,0.03,0.0,0.02
YAL011W,0.05,0.01,0.09,0.085,0.02,0.045,0.01,0.04,0.095,0.065,0.025,0.035,0.055,0.035,0.09,0.1,0.055,0.05,0.015,0.03
YAL014C,0.025,0.005,0.1,0.08,0.015,0.02,0.015,0.04,0.06,0.14,0.015,0.055,0.055,0.11,0.04,0.09,0.05,0.06,0.0,0.025
YAL015C,0.045,0.01,0.04,0.08,0.01,0.035,0.01,0.08,0.08,0.095,0.04,0.03,0.07,0.045,0.055,0.08,0.06,0.09,0.015,0.03
YAL019W,0.06,0.0,0.04,0.045,0.04,0.025,0.015,0.03,0.08,0.075,0.005,0.075,0.09,0.05,0.05,0.16,0.075,0.065,0.01,0.01
YAL023C,0.075,0.005,0.04,0.06,0.065,0.06,0.03,0.04,0.045,0.105,0.03,0.04,0.04,0.015,0.04,0.13,0.04,0.065,0.015,0.06
YAL021C,0.085,0.0,0.03,0.0,0.0,0.075,0.03,0.025,0.02,0.11,0.05,0.195,0.07,0.14,0.01,0.06,0.035,0.045,0.005,0.015
YAL013W,0.06,0.005,0.085,0.2,0.01,0.02,0.015,0.035,0.09,0.085,0.03,0.065,0.045,0.06,0.02,0.085,0.055,0.02,0.0,0.015
YAL020C,0.055,0.035,0.09,0.04,0.025,0.125,0.02,0.025,0.025,0.05,0.025,0.045,0.04,0.06,0.065,0.05,0.04,0.135,0.02,0.03
YKL080W,0.08,0.0,0.06,0.065,0.04,0.04,0.01,0.08,0.07,0.105,0.01,0.07,0.045,0.035,0.03,0.085,0.08,0.06,0.01,0.025
YLL026W,0.09,0.0,0.07,0.065,0.035,0.035,0.02,0.095,0.06,0.1,0.01,0.035,0.05,0.11,0.055,0.045,0.055,0.04,0.0,0.03
YDR074W,0.045,0.005,0.065,0.08,0.025,0.04,0.02,0.055,0.08,0.07,0.01,0.07,0.04,0.065,0.045,0.05,0.105,0.045,0.035,0.05
YGL038C,0.04,0.0,0.07,0.005,0.055,0.025,0.02,0.07,0.085,0.13,0.02,0.04,0.065,0.06,0.04,0.105,0.06,0.04,0.02,0.05
YNL073W,0.045,0.02,0.045,0.04,0.04,0.06,0.02,0.06,0.075,0.12,0.025,0.07,0.04,0.035,0.065,0.11,0.03,0.045,0.01,0.045
YNL287W,0.07,0.015,0.05,0.06,0.045,0.025,0.025,0.055,0.05,0.115,0.025,0.055,0.045,0.05,0.05,0.12,0.065,0.045,0.0,0.035
YPR060C,0.05,0.01,0.065,0.08,0.07,0.03,0.02,0.105,0.09,0.07,0.015,0.06,0.065,0.025,0.05,0.08,0.035,0.045,0.005,0.03
YOL064C,0.065,0.02,0.08,0.055,0.055,0.085,0.01,0.075,0.07,0.09,0.005,0.055,0.025,0.04,0.04,0.075,0.05,0.07,0.005,0.03
YNL236W,0.025,0.01,0.03,0.045,0.04,0.055,0.035,0.055,0.055,0.08,0.045,0.08,0.05,0.045,0.03,0.115,0.095,0.045,0.025,0.04
YOR211C,0.07,0.0,0.115,0.05,0.025,0.055,0.035,0.08,0.075,0.08,0.04,0.04,0.04,0.025,0.055,0.1,0.055,0.035,0.0,0.025
YPR035W,0.09,0.015,0.07,0.07,0.03,0.09,0.025,0.065,0.055,0.065,0.02,0.045,0.055,0.04,0.05,0.04,0.035,0.04,0.025,0.075
YBL015W,0.065,0.0,0.05,0.07,0.055,0.08,0.03,0.09,0.08,0.065,0.02,0.05,0.075,0.03,0.04,0.045,0.05,0.065,0.01,0.03
YGR144W,0.09,0.015,0.05,0.05,0.04,0.055,0.025,0.045,0.06,0.09,0.02,0.025,0.045,0.025,0.03,0.105,0.08,0.115,0.015,0.02
YBL017C,0.04,0.02,0.075,0.105,0.055,0.05,0.015,0.085,0.055,0.07,0.01,0.08,0.03,0.02,0.035,0.085,0.08,0.035,0.02,0.035
YNR044W,0.065,0.025,0.01,0.03,0.025,0.02,0.015,0.06,0.01,0.09,0.005,0.02,0.06,0.005,0.005,0.225,0.24,0.065,0.005,0.02
YDR385W,0.075,0.005,0.085,0.07,0.025,0.05,0.015,0.065,0.055,0.075,0.025,0.03,0.01,0.04,0.055,0.08,0.085,0.14,0.0,0.015
YBR218C,0.1,0.0,0.06,0.08,0.035,0.1,0.03,0.085,0.06,0.06,0.025,0.03,0.05,0.01,0.06,0.06,0.03,0.085,0.005,0.035
YLR120C,0.05,0.01,0.075,0.03,0.035,0.105,0.005,0.05,0.055,0.075,0.02,0.045,0.045,0.035,0.04,0.15,0.075,0.065,0.01,0.025
YKL120W,0.085,0.005,0.02,0.045,0.055,0.11,0.01,0.1,0.08,0.075,0.02,0.045,0.03,0.065,0.03,0.08,0.04,0.07,0.005,0.03
