,kmer_A,kmer_C,kmer_D,kmer_E,kmer_F,kmer_G,kmer_H,kmer_I,kmer_K,kmer_L,kmer_M,kmer_N,kmer_P,kmer_Q,kmer_R,kmer_S,kmer_T,kmer_V,kmer_W,kmer_Y
YKR038C,0.09,0.025,0.06,0.055,0.025,0.075,0.03,0.06,0.045,0.08,0.045,0.065,0.04,0.035,0.065,0.035,0.05,0.08,0.01,0.03
YKR042W,0.165,0.015,0.04,0.025,0.015,0.09,0.025,0.035,0.025,0.04,0.005,0.07,0.03,0.005,0.005,0.16,0.095,0.11,0.01,0.035
YKR043C,0.05,0.015,0.07,0.07,0.04,0.07,0.035,0.05,0.035,0.1,0.015,0.035,0.065,0.045,0.06,0.055,0.055,0.08,0.015,0.04
YKR051W,0.05,0.02,0.05,0.065,0.05,0.045,0.02,0.075,0.02,0.095,0.03,0.04,0.045,0.03,0.08,0.09,0.055,0.05,0.025,0.065
YKR058W,0.07,0.015,0.08,0.14,0.05,0.035,0.005,0.05,0.075,0.11,0.015,0.055,0.035,0.045,0.015,0.055,0.055,0.045,0.005,0.045
YKR063C,0.06,0.01,0.055,0.075,0.035,0.045,0.01,0.06,0.1,0.11,0.015,0.045,0.06,0.045,0.06,0.065,0.03,0.075,0.02,0.025
YKR067W,0.08,0.005,0.045,0.06,0.045,0.035,0.03,0.07,0.06,0.06,0.01,0.07,0.05,0.04,0.065,0.13,0.045,0.065,0.01,0.025
YKR068C,0.03626943005181347,0.031088082901554404,0.07253886010362694,0.07253886010362694,0.04145077720207254,0.04145077720207254,0.010362694300518135,0.07772020725388601,0.07253886010362694,0.11917098445595854,0.031088082901554404,0.06735751295336788,0.025906735751295335,0.025906735751295335,0.03626943005181347,0.07253886010362694,0.06217616580310881,0.05699481865284974,0.02072538860103627,0.025906735751295335
YKR071C,0.05,0.04,0.075,0.06,0.035,0.07,0.01,0.07,0.125,0.095,0.015,0.04,0.045,0.04,0.01,0.07,0.075,0.05,0.0,0.025
YKR076W,0.045,0.015,0.06,0.04,0.06,0.055,0.055,0.065,0.06,0.09,0.01,0.025,0.05,0.03,0.07,0.055,0.075,0.05,0.04,0.05
YKR081C,0.05,0.01,0.085,0.095,0.035,0.05,0.02,0.035,0.155,0.075,0.055,0.05,0.035,0.04,0.05,0.06,0.035,0.05,0.0,0.015
YKR082W,0.025,0.005,0.06,0.115,0.03,0.03,0.025,0.07,0.055,0.105,0.02,0.075,0.03,0.05,0.035,0.1,0.05,0.065,0.0,0.055
YKR083C,0.045112781954887216,0.0,0.10526315789473684,0.12781954887218044,0.0,0.05263157894736842,0.0,0.08270676691729323,0.07518796992481203,0.09774436090225563,0.03759398496240601,0.08270676691729323,0.022556390977443608,0.07518796992481203,0.022556390977443608,0.07518796992481203,0.03759398496240601,0.03007518796992481,0.015037593984962405,0.015037593984962405
YKR087C,0.04,0.02,0.03,0.05,0.075,0.07,0.01,0.045,0.065,0.07,0.055,0.05,0.04,0.035,0.09,0.12,0.03,0.035,0.015,0.055
YKR089C,0.025,0.0,0.085,0.045,0.035,0.035,0.03,0.055,0.095,0.075,0.02,0.07,0.05,0.05,0.06,0.125,0.085,0.035,0.005,0.02
YKR102W,0.095,0.02,0.04,0.035,0.025,0.065,0.01,0.06,0.03,0.085,0.025,0.07,0.04,0.02,0.015,0.17,0.095,0.055,0.0,0.045
YGR185C,0.095,0.01,0.035,0.09,0.045,0.055,0.015,0.04,0.135,0.1,0.02,0.05,0.07,0.03,0.02,0.03,0.065,0.055,0.005,0.035
YMR024W,0.065,0.015,0.015,0.085,0.045,0.05,0.02,0.035,0.08,0.1,0.025,0.01,0.06,0.05,0.06,0.11,0.065,0.06,0.015,0.035
YLR439W,0.045,0.01,0.07,0.045,0.055,0.02,0.04,0.075,0.09,0.09,0.005,0.04,0.105,0.045,0.06,0.085,0.06,0.04,0.015,0.005
YNL284C,0.035,0.0,0.04,0.055,0.05,0.085,0.015,0.04,0.115,0.1,0.025,0.04,0.045,0.05,0.08,0.095,0.04,0.06,0.01,0.02
YMR193W,0.04,0.0,0.05,0.06,0.06,0.06,0.015,0.065,0.14,0.075,0.02,0.05,0.06,0.035,0.07,0.06,0.03,0.055,0.01,0.045
YNL252C,0.075,0.0,0.045,0.08,0.06,0.05,0.02,0.06,0.11,0.11,0.015,0.04,0.05,0.02,0.03,0.075,0.05,0.05,0.02,0.04
YBR122C,0.03954802259887006,0.0,0.07344632768361582,0.062146892655367235,0.03389830508474576,0.05084745762711865,0.005649717514124294,0.05084745762711865,0.11864406779661017,0.07909604519774012,0.01694915254237288,0.04519774011299435,0.04519774011299435,0.04519774011299435,0.07344632768361582,0.13559322033898305,0.03954802259887006,0.05084745762711865,0.005649717514124294,0.02824858757062147
YBL022C,0.1,0.0,0.065,0.065,0.045,0.04,0.02,0.055,0.1,0.08,0.02,0.04,0.035,0.04,0.065,0.05,0.09,0.05,0.02,0.02
YMR105C,0.06,0.01,0.06,0.06,0.035,0.095,0.015,0.07,0.09,0.08,0.01,0.035,0.04,0.04,0.03,0.08,0.075,0.065,0.0,0.05
YJR040W,0.04,0.02,0.055,0.065,0.07,0.05,0.015,0.115,0.07,0.06,0.015,0.06,0.035,0.02,0.07,0.045,0.085,0.075,0.01,0.025
YLR058C,0.08,0.01,0.08,0.065,0.03,0.065,0.035,0.075,0.075,0.07,0.02,0.04,0.05,0.04,0.04,0.065,0.05,0.06,0.01,0.04
YBR263W,0.075,0.01,0.04,0.085,0.035,0.08,0.015,0.05,0.075,0.09,0.025,0.04,0.055,0.035,0.055,0.1,0.055,0.045,0.005,0.03
YMR054W,0.09,0.005,0.045,0.08,0.075,0.04,0.025,0.05,0.035,0.11,0.06,0.035,0.02,0.03,0.045,0.07,0.035,0.09,0.025,0.035
YDR178W,0.06629834254143646,0.011049723756906077,0.03314917127071823,0.049723756906077346,0.049723756906077346,0.0718232044198895,0.016574585635359115,0.03867403314917127,0.0718232044198895,0.09392265193370165,0.055248618784530384,0.027624309392265192,0.06077348066298342,0.016574585635359115,0.03314917127071823,0.08839779005524862,0.0718232044198895,0.0718232044198895,0.016574585635359115,0.055248618784530384
YHR001W-A,0.05194805194805195,0.0,0.03896103896103896,0.03896103896103896,0.05194805194805195,0.09090909090909091,0.03896103896103896,0.012987012987012988,0.06493506493506493,0.16883116883116883,0.03896103896103896,0.025974025974025976,0.09090909090909091,0.012987012987012988,0.025974025974025976,0.07792207792207792,0.09090909090909091,0.012987012987012988,0.025974025974025976,0.03896103896103896
YLR337C,0.07,0.0,0.045,0.01,0.02,0.13,0.015,0.045,0.08,0.065,0.03,0.045,0.12,0.035,0.04,0.125,0.055,0.055,0.005,0.01
YPL043W,0.055,0.005,0.105,0.08,0.05,0.055,0.015,0.045,0.135,0.045,0.015,0.065,0.035,0.03,0.08,0.045,0.06,0.08,0.0,0.0
YMR120C,0.08,0.0,0.07,0.08,0.05,0.06,0.03,0.065,0.07,0.08,0.02,0.025,0.06,0.015,0.045,0.075,0.05,0.085,0.005,0.035
YMR116C,0.13,0.005,0.065,0.03,0.035,0.065,0.02,0.025,0.045,0.115,0.02,0.035,0.03,0.035,0.035,0.085,0.08,0.07,0.04,0.035
YLR109W,0.09090909090909091,0.017045454545454544,0.0625,0.056818181818181816,0.03977272727272727,0.0625,0.017045454545454544,0.0625,0.07954545454545454,0.045454545454545456,0.017045454545454544,0.03977272727272727,0.045454545454545456,0.028409090909090908,0.005681818181818182,0.09090909090909091,0.06818181818181818,0.11363636363636363,0.022727272727272728,0.03409090909090909
YBL085W,0.06,0.0,0.065,0.1,0.025,0.075,0.005,0.06,0.075,0.075,0.02,0.055,0.05,0.045,0.045,0.08,0.065,0.03,0.015,0.055
YBL084C,0.085,0.02,0.05,0.065,0.035,0.03,0.025,0.055,0.065,0.14,0.025,0.03,0.03,0.08,0.02,0.075,0.05,0.045,0.005,0.07
YBL068W,0.075,0.025,0.065,0.07,0.02,0.055,0.03,0.105,0.05,0.1,0.025,0.04,0.03,0.025,0.045,0.085,0.065,0.07,0.0,0.02
YBR006W,0.05,0.015,0.055,0.09,0.055,0.08,0.0,0.055,0.05,0.075,0.025,0.06,0.05,0.005,0.03,0.07,0.085,0.09,0.01,0.05
YBR015C,0.045,0.015,0.08,0.05,0.07,0.035,0.01,0.035,0.115,0.105,0.02,0.08,0.03,0.01,0.03,0.09,0.055,0.055,0.005,0.065
YBR028C,0.045,0.0,0.06,0.065,0.055,0.04,0.03,0.075,0.08,0.07,0.03,0.055,0.045,0.015,0.05,0.135,0.07,0.03,0.005,0.045
YBR026C,0.025,0.005,0.045,0.06,0.03,0.055,0.025,0.07,0.11,0.08,0.025,0.045,0.06,0.04,0.015,0.085,0.1,0.06,0.015,0.05
YBR034C,0.05,0.01,0.075,0.07,0.045,0.07,0.04,0.08,0.085,0.055,0.035,0.055,0.035,0.02,0.03,0.08,0.06,0.055,0.01,0.04
YBR035C,0.05,0.005,0.07,0.1,0.055,0.04,0.015,0.06,0.075,0.07,0.005,0.035,0.065,0.035,0.095,0.06,0.075,0.03,0.03,0.03
YBR039W,0.115,0.005,0.04,0.075,0.025,0.03,0.005,0.08,0.09,0.065,0.045,0.075,0.02,0.035,0.055,0.07,0.085,0.05,0.0,0.035
YBR068C,0.05,0.01,0.07,0.065,0.08,0.05,0.02,0.045,0.085,0.08,0.03,0.055,0.025,0.03,0.055,0.13,0.04,0.03,0.015,0.035
YBR069C,0.035,0.01,0.07,0.085,0.075,0.015,0.035,0.05,0.1,0.06,0.015,0.06,0.04,0.04,0.06,0.125,0.04,0.045,0.015,0.025
YBR073W,0.065,0.01,0.045,0.07,0.03,0.025,0.01,0.055,0.105,0.065,0.015,0.055,0.06,0.065,0.055,0.07,0.1,0.065,0.005,0.03
YBR121C,0.075,0.01,0.075,0.075,0.065,0.065,0.01,0.08,0.075,0.05,0.015,0.035,0.035,0.03,0.075,0.075,0.045,0.065,0.01,0.035
YBR139W,0.045,0.005,0.08,0.045,0.05,0.05,0.015,0.045,0.055,0.12,0.025,0.06,0.035,0.045,0.055,0.08,0.06,0.045,0.03,0.055
YBL088C,0.035,0.015,0.045,0.11,0.03,0.025,0.02,0.05,0.065,0.13,0.025,0.075,0.03,0.02,0.035,0.105,0.07,0.065,0.015,0.035
YBR136W,0.05,0.0,0.065,0.06,0.025,0.045,0.01,0.085,0.09,0.13,0.04,0.07,0.025,0.04,0.035,0.08,0.055,0.06,0.01,0.025
YBR142W,0.025,0.0,0.11,0.07,0.02,0.065,0.01,0.05,0.17,0.085,0.015,0.07,0.025,0.025,0.035,0.07,0.055,0.085,0.005,0.01
YBR149W,0.08,0.0,0.04,0.09,0.04,0.06,0.025,0.085,0.075,0.1,0.01,0.065,0.06,0.015,0.035,0.065,0.065,0.05,0.005,0.035
YBR164C,0.06557377049180328,0.00546448087431694,0.06557377049180328,0.07650273224043716,0.0273224043715847,0.07103825136612021,0.00546448087431694,0.07103825136612021,0.07103825136612021,0.13114754098360656,0.02185792349726776,0.03825136612021858,0.01639344262295082,0.03825136612021858,0.03278688524590164,0.08196721311475409,0.060109289617486336,0.06557377049180328,0.0273224043715847,0.0273224043715847
YBL035C,0.05,0.005,0.06,0.06,0.04,0.055,0.03,0.08,0.065,0.09,0.015,0.05,0.04,0.055,0.045,0.09,0.06,0.08,0.01,0.02
YBR175W,0.04,0.055,0.06,0.025,0.045,0.085,0.045,0.075,0.02,0.105,0.02,0.04,0.045,0.045,0.025,0.09,0.065,0.065,0.025,0.025
YBR180W,0.075,0.02,0.045,0.05,0.06,0.06,0.03,0.06,0.05,0.09,0.02,0.045,0.035,0.05,0.03,0.125,0.065,0.055,0.015,0.02
YBR192W,0.06,0.01,0.02,0.08,0.035,0.07,0.02,0.07,0.095,0.07,0.025,0.03,0.05,0.035,0.04,0.095,0.065,0.08,0.02,0.03
YBR182C,0.035,0.01,0.06,0.03,0.045,0.045,0.02,0.055,0.085,0.07,0.025,0.085,0.075,0.02,0.05,0.13,0.06,0.07,0.0,0.03
YBR198C,0.075,0.0,0.035,0.04,0.03,0.08,0.015,0.03,0.07,0.06,0.01,0.075,0.06,0.1,0.06,0.1,0.075,0.05,0.005,0.03
YBR205W,0.045,0.02,0.07,0.035,0.075,0.07,0.035,0.065,0.085,0.075,0.025,0.015,0.06,0.025,0.045,0.105,0.035,0.055,0.015,0.045
YBR202W,0.06,0.005,0.095,0.07,0.03,0.03,0.01,0.06,0.055,0.12,0.03,0.085,0.025,0.075,0.02,0.065,0.08,0.05,0.005,0.03
YBR222C,0.09,0.0,0.055,0.05,0.06,0.05,0.02,0.06,0.085,0.065,0.04,0.045,0.05,0.03,0.03,0.065,0.08,0.095,0.0,0.03
YBR229C,0.05,0.02,0.05,0.07,0.055,0.025,0.055,0.095,0.07,0.1,0.005,0.085,0.025,0.03,0.035,0.07,0.065,0.055,0.01,0.03
YBR204C,0.055,0.03,0.06,0.095,0.055,0.045,0.015,0.085,0.07,0.09,0.015,0.075,0.035,0.03,0.055,0.05,0.045,0.065,0.015,0.015
YBR239C,0.035,0.06,0.055,0.06,0.025,0.04,0.015,0.065,0.105,0.09,0.04,0.06,0.06,0.01,0.07,0.06,0.065,0.05,0.01,0.025
YBR244W,0.018518518518518517,0.024691358024691357,0.05555555555555555,0.06172839506172839,0.08024691358024691,0.08024691358024691,0.0,0.043209876543209874,0.13580246913580246,0.09259259259259259,0.012345679012345678,0.04938271604938271,0.030864197530864196,0.06790123456790123,0.006172839506172839,0.08641975308641975,0.037037037037037035,0.06790123456790123,0.006172839506172839,0.043209876543209874
YBR245C,0.065,0.015,0.065,0.115,0.06,0.04,0.02,0.05,0.125,0.08,0.025,0.075,0.03,0.025,0.05,0.045,0.05,0.035,0.0,0.03
YBR264C,0.07035175879396985,0.020100502512562814,0.04522613065326633,0.06532663316582915,0.03015075376884422,0.07035175879396985,0.01507537688442211,0.09045226130653267,0.08542713567839195,0.08040201005025126,0.01507537688442211,0.04522613065326633,0.02512562814070352,0.04522613065326633,0.02512562814070352,0.08542713567839195,0.07035175879396985,0.07537688442211055,0.010050251256281407,0.03015075376884422
YBR274W,0.035,0.035,0.055,0.055,0.035,0.055,0.02,0.11,0.095,0.125,0.025,0.045,0.05,0.03,0.035,0.07,0.03,0.07,0.01,0.015
YBR281C,0.055,0.015,0.05,0.075,0.04,0.065,0.04,0.08,0.035,0.13,0.01,0.06,0.03,0.03,0.055,0.09,0.05,0.05,0.025,0.015
YBR288C,0.035,0.02,0.055,0.04,0.05,0.075,0.01,0.07,0.075,0.1,0.015,0.04,0.025,0.045,0.03,0.09,0.09,0.055,0.015,0.065
YBL103C,0.06,0.0,0.06,0.115,0.02,0.055,0.055,0.04,0.03,0.085,0.035,0.13,0.05,0.045,0.02,0.09,0.055,0.02,0.005,0.03
YBL101C,0.045,0.0,0.045,0.05,0.025,0.065,0.025,0.03,0.07,0.085,0.015,0.11,0.07,0.055,0.05,0.145,0.065,0.04,0.0,0.01
YBL098W,0.065,0.01,0.065,0.045,0.04,0.06,0.02,0.085,0.095,0.135,0.04,0.025,0.02,0.025,0.07,0.09,0.045,0.025,0.005,0.035
YBL097W,0.045,0.015,0.095,0.08,0.04,0.025,0.025,0.075,0.055,0.08,0.025,0.1,0.0,0.035,0.04,0.095,0.09,0.025,0.015,0.04
YBL091C,0.06,0.005,0.09,0.095,0.03,0.04,0.035,0.025,0.115,0.105,0.015,0.055,0.045,0.045,0.05,0.055,0.04,0.045,0.005,0.045
YBL079W,0.05,0.005,0.04,0.06,0.045,0.06,0.035,0.09,0.065,0.05,0.04,0.095,0.05,0.025,0.03,0.12,0.05,0.035,0.01,0.045
YBL078C,0.06837606837606838,0.008547008547008548,0.05982905982905983,0.08547008547008547,0.06837606837606838,0.03418803418803419,0.008547008547008548,0.08547008547008547,0.1111111111111111,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.06837606837606838,0.017094017094017096,0.06837606837606838,0.05128205128205128,0.05128205128205128,0.05982905982905983,0.0,0.05128205128205128
YBL046W,0.035,0.0,0.07,0.08,0.035,0.055,0.025,0.065,0.06,0.105,0.045,0.075,0.045,0.025,0.04,0.115,0.065,0.04,0.005,0.015
YBL034C,0.05,0.02,0.035,0.065,0.07,0.02,0.02,0.065,0.06,0.09,0.04,0.065,0.04,0.04,0.035,0.1,0.085,0.05,0.01,0.04
YBL032W,0.095,0.01,0.05,0.095,0.035,0.06,0.01,0.07,0.1,0.06,0.01,0.08,0.035,0.02,0.045,0.08,0.08,0.06,0.0,0.005
YBL031W,0.03,0.0,0.05,0.055,0.04,0.045,0.03,0.045,0.095,0.06,0.015,0.095,0.03,0.05,0.05,0.165,0.085,0.04,0.005,0.015
YBL026W,0.010526315789473684,0.010526315789473684,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.031578947368421054,0.010526315789473684,0.05263157894736842,0.08421052631578947,0.11578947368421053,0.031578947368421054,0.07368421052631578,0.010526315789473684,0.042105263157894736,0.06315789473684211,0.05263157894736842,0.07368421052631578,0.10526315789473684,0.0,0.031578947368421054
YBL024W,0.08,0.02,0.045,0.12,0.055,0.045,0.015,0.03,0.125,0.075,0.015,0.07,0.045,0.015,0.045,0.05,0.08,0.035,0.02,0.015
YBL019W,0.015,0.02,0.045,0.055,0.09,0.065,0.01,0.07,0.1,0.05,0.015,0.065,0.04,0.045,0.065,0.125,0.055,0.035,0.02,0.015
YBL018C,0.03759398496240601,0.015037593984962405,0.10526315789473684,0.07518796992481203,0.045112781954887216,0.03759398496240601,0.022556390977443608,0.06015037593984962,0.06766917293233082,0.09774436090225563,0.022556390977443608,0.022556390977443608,0.007518796992481203,0.045112781954887216,0.045112781954887216,0.10526315789473684,0.06015037593984962,0.06015037593984962,0.03007518796992481,0.03759398496240601
YBR004C,0.05,0.01,0.03,0.025,0.1,0.015,0.015,0.085,0.07,0.135,0.01,0.05,0.05,0.03,0.03,0.09,0.045,0.06,0.04,0.06
YBR005W,0.08,0.005,0.035,0.055,0.03,0.06,0.025,0.045,0.025,0.065,0.01,0.05,0.075,0.06,0.08,0.09,0.065,0.085,0.015,0.045
YBR017C,0.075,0.015,0.05,0.065,0.045,0.035,0.02,0.06,0.04,0.11,0.045,0.11,0.025,0.055,0.01,0.1,0.055,0.04,0.015,0.03
YBR029C,0.055,0.015,0.055,0.06,0.065,0.05,0.035,0.11,0.09,0.07,0.025,0.04,0.02,0.02,0.025,0.09,0.09,0.06,0.01,0.015
YBR041W,0.045,0.005,0.07,0.03,0.065,0.03,0.015,0.095,0.095,0.13,0.015,0.045,0.035,0.04,0.055,0.045,0.045,0.055,0.02,0.065
YBR043C,0.08,0.01,0.055,0.045,0.025,0.07,0.03,0.045,0.045,0.11,0.04,0.07,0.035,0.04,0.045,0.1,0.055,0.05,0.01,0.04
YBR044C,0.05,0.025,0.03,0.06,0.02,0.035,0.025,0.065,0.09,0.11,0.025,0.075,0.045,0.025,0.04,0.09,0.075,0.065,0.005,0.045
YBR046C,0.055,0.01,0.04,0.075,0.04,0.075,0.0,0.09,0.095,0.07,0.005,0.04,0.06,0.025,0.04,0.065,0.05,0.08,0.005,0.08
YBR057C,0.095,0.0,0.025,0.09,0.015,0.035,0.03,0.02,0.06,0.105,0.05,0.105,0.045,0.065,0.03,0.1,0.06,0.025,0.0,0.045
YBR058C,0.07,0.04,0.05,0.085,0.03,0.025,0.035,0.05,0.09,0.065,0.015,0.095,0.05,0.025,0.02,0.05,0.04,0.095,0.015,0.055
YBR061C,0.055,0.02,0.09,0.045,0.045,0.035,0.02,0.025,0.085,0.105,0.015,0.04,0.06,0.045,0.05,0.13,0.04,0.055,0.015,0.025
YBR065C,0.035,0.045,0.04,0.05,0.035,0.035,0.02,0.1,0.11,0.1,0.02,0.075,0.05,0.03,0.055,0.085,0.07,0.03,0.01,0.005
YBR070C,0.04,0.015,0.03,0.04,0.055,0.07,0.025,0.085,0.06,0.155,0.02,0.025,0.035,0.03,0.05,0.08,0.045,0.08,0.02,0.04
YBR074W,0.035,0.005,0.075,0.075,0.05,0.04,0.03,0.075,0.08,0.14,0.005,0.05,0.03,0.025,0.025,0.075,0.06,0.06,0.015,0.05
YBR077C,0.030864197530864196,0.012345679012345678,0.06172839506172839,0.07407407407407407,0.037037037037037035,0.043209876543209874,0.024691358024691357,0.07407407407407407,0.07407407407407407,0.11728395061728394,0.043209876543209874,0.08024691358024691,0.030864197530864196,0.018518518518518517,0.012345679012345678,0.10493827160493827,0.06172839506172839,0.04938271604938271,0.006172839506172839,0.043209876543209874
YBR078W,0.155,0.02,0.04,0.015,0.025,0.07,0.0,0.06,0.06,0.075,0.01,0.045,0.015,0.03,0.0,0.245,0.09,0.045,0.0,0.0
YBR079C,0.12,0.0,0.03,0.065,0.03,0.07,0.01,0.045,0.105,0.08,0.025,0.01,0.095,0.035,0.07,0.07,0.075,0.05,0.005,0.01
YBR086C,0.045,0.005,0.05,0.05,0.03,0.02,0.075,0.07,0.115,0.075,0.005,0.07,0.04,0.03,0.03,0.135,0.11,0.035,0.0,0.01
YBR087W,0.04,0.025,0.05,0.06,0.035,0.035,0.03,0.08,0.075,0.15,0.015,0.055,0.045,0.01,0.05,0.09,0.05,0.065,0.01,0.03
YBR095C,0.05,0.0,0.045,0.09,0.02,0.045,0.005,0.095,0.07,0.08,0.02,0.095,0.02,0.035,0.1,0.09,0.06,0.055,0.005,0.02
YBR098W,0.05,0.01,0.09,0.075,0.035,0.025,0.015,0.08,0.075,0.07,0.04,0.055,0.04,0.05,0.04,0.12,0.045,0.06,0.0,0.025
YBR101C,0.055,0.005,0.08,0.09,0.025,0.045,0.015,0.075,0.08,0.155,0.035,0.07,0.035,0.035,0.025,0.065,0.025,0.055,0.01,0.02
YBR102C,0.055,0.005,0.075,0.035,0.035,0.02,0.015,0.065,0.13,0.085,0.03,0.055,0.07,0.04,0.045,0.095,0.06,0.045,0.01,0.03
YBR103W,0.06,0.01,0.07,0.075,0.03,0.06,0.02,0.07,0.05,0.115,0.02,0.055,0.03,0.055,0.03,0.095,0.02,0.07,0.01,0.055
YBR105C,0.07,0.01,0.065,0.065,0.06,0.035,0.03,0.04,0.07,0.07,0.015,0.05,0.06,0.075,0.035,0.1,0.04,0.055,0.005,0.05
YBR106W,0.06382978723404255,0.005319148936170213,0.0425531914893617,0.05851063829787234,0.026595744680851064,0.07446808510638298,0.015957446808510637,0.10106382978723404,0.0851063829787234,0.06382978723404255,0.0851063829787234,0.03723404255319149,0.047872340425531915,0.031914893617021274,0.0425531914893617,0.06914893617021277,0.05319148936170213,0.047872340425531915,0.005319148936170213,0.0425531914893617
YBR107C,0.04,0.015,0.05,0.08,0.035,0.06,0.01,0.075,0.04,0.115,0.035,0.06,0.045,0.035,0.055,0.07,0.065,0.06,0.005,0.05
YBR108W,0.04,0.0,0.07,0.07,0.015,0.055,0.01,0.025,0.16,0.055,0.015,0.05,0.12,0.015,0.06,0.1,0.035,0.045,0.005,0.055
YBR128C,0.025,0.03,0.06,0.035,0.01,0.03,0.045,0.065,0.085,0.14,0.06,0.08,0.06,0.035,0.065,0.035,0.03,0.06,0.015,0.035
YBR129C,0.075,0.01,0.065,0.035,0.05,0.035,0.05,0.085,0.11,0.07,0.015,0.08,0.03,0.04,0.045,0.075,0.06,0.02,0.025,0.025
YBR130C,0.04,0.0,0.035,0.035,0.01,0.03,0.03,0.025,0.075,0.095,0.02,0.115,0.055,0.045,0.035,0.21,0.09,0.05,0.0,0.005
YBR131W,0.015,0.015,0.075,0.06,0.06,0.04,0.01,0.1,0.065,0.11,0.005,0.085,0.015,0.05,0.045,0.12,0.045,0.04,0.025,0.02
YBR133C,0.015,0.01,0.075,0.08,0.045,0.035,0.045,0.05,0.07,0.095,0.01,0.06,0.085,0.065,0.03,0.09,0.04,0.075,0.01,0.015
YBR147W,0.07,0.025,0.025,0.03,0.075,0.055,0.0,0.12,0.06,0.155,0.04,0.045,0.035,0.04,0.02,0.075,0.025,0.045,0.02,0.04
YBR152W,0.035,0.0,0.095,0.13,0.02,0.05,0.03,0.025,0.1,0.05,0.015,0.065,0.035,0.04,0.08,0.14,0.04,0.025,0.0,0.025
YBR156C,0.05,0.0,0.07,0.085,0.015,0.02,0.02,0.085,0.07,0.08,0.025,0.09,0.07,0.045,0.055,0.075,0.07,0.035,0.015,0.025
YBR158W,0.035,0.02,0.065,0.055,0.035,0.025,0.015,0.055,0.095,0.115,0.02,0.07,0.055,0.03,0.06,0.115,0.045,0.06,0.01,0.02
YBR159W,0.07,0.02,0.015,0.04,0.065,0.065,0.01,0.07,0.075,0.1,0.03,0.03,0.02,0.05,0.075,0.085,0.06,0.07,0.01,0.04
YBR161W,0.02,0.02,0.07,0.04,0.065,0.035,0.03,0.095,0.1,0.1,0.005,0.06,0.05,0.03,0.04,0.055,0.08,0.02,0.025,0.06
YBR163W,0.03,0.015,0.075,0.055,0.055,0.055,0.045,0.07,0.09,0.105,0.03,0.095,0.055,0.005,0.03,0.06,0.045,0.035,0.01,0.04
YBR167C,0.05,0.007142857142857143,0.06428571428571428,0.06428571428571428,0.02142857142857143,0.04285714285714286,0.04285714285714286,0.05714285714285714,0.14285714285714285,0.07857142857142857,0.02142857142857143,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.06428571428571428,0.1,0.1,0.0,0.02857142857142857
YBR179C,0.03,0.005,0.085,0.075,0.03,0.035,0.025,0.055,0.085,0.12,0.02,0.07,0.03,0.055,0.065,0.09,0.055,0.04,0.005,0.025
YBR183W,0.02,0.015,0.015,0.07,0.055,0.07,0.03,0.07,0.05,0.115,0.015,0.035,0.04,0.015,0.045,0.08,0.055,0.08,0.055,0.07
YBR185C,0.055,0.01,0.06,0.035,0.055,0.025,0.02,0.065,0.09,0.115,0.03,0.055,0.065,0.04,0.06,0.07,0.055,0.065,0.0,0.03
YBR187W,0.145,0.005,0.03,0.025,0.065,0.065,0.02,0.1,0.03,0.12,0.06,0.005,0.01,0.02,0.03,0.115,0.06,0.065,0.01,0.02
YBR188C,0.03571428571428571,0.007142857142857143,0.07142857142857142,0.09285714285714286,0.014285714285714285,0.05,0.007142857142857143,0.07857142857142857,0.1,0.07857142857142857,0.014285714285714285,0.07142857142857142,0.04285714285714286,0.08571428571428572,0.05714285714285714,0.06428571428571428,0.05714285714285714,0.05,0.0,0.02142857142857143
YBR193C,0.04,0.0,0.055,0.085,0.04,0.04,0.02,0.025,0.055,0.11,0.02,0.04,0.04,0.065,0.05,0.115,0.095,0.07,0.015,0.02
YBR201W,0.04,0.015,0.05,0.03,0.065,0.065,0.015,0.095,0.045,0.115,0.04,0.065,0.04,0.015,0.04,0.065,0.03,0.075,0.025,0.07
YBR207W,0.075,0.005,0.045,0.065,0.045,0.05,0.01,0.085,0.05,0.095,0.015,0.055,0.045,0.025,0.03,0.155,0.055,0.05,0.015,0.03
YBR211C,0.04,0.0,0.12,0.07,0.025,0.03,0.025,0.07,0.075,0.105,0.02,0.09,0.05,0.045,0.05,0.085,0.035,0.035,0.005,0.025
YBR217W,0.03763440860215054,0.016129032258064516,0.03763440860215054,0.08064516129032258,0.03763440860215054,0.03763440860215054,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.06989247311827956,0.03225806451612903,0.06451612903225806,0.026881720430107527,0.08602150537634409,0.04838709677419355,0.14516129032258066,0.04838709677419355,0.043010752688172046,0.005376344086021506,0.021505376344086023
YBR223C,0.075,0.035,0.07,0.09,0.04,0.04,0.015,0.025,0.055,0.055,0.025,0.065,0.035,0.025,0.085,0.075,0.07,0.075,0.015,0.03
YBR227C,0.07,0.005,0.065,0.08,0.015,0.065,0.02,0.065,0.085,0.105,0.02,0.04,0.03,0.04,0.07,0.085,0.04,0.055,0.0,0.045
